row,record,x_localized,y_localized,x_bin,y_bin,impactor,frequency,thickness,expected_thickness,amplitude,noise_amplitude,noise_ratio,voltage_max,thickness_frequency_amplitude,p_wave_integral,transducers_clipped,transducers_amp_max,exp_decay,time_delay,contact_time,starting_frequency,ending_frequency,frequency_range,calculated_cpp,ie_defects,pre_impact_resonance_frequency,pre_impact_resonance_frequency_amplitude,frequencies,mean_amplitudes,impactor_mass,sensor_ids,noise,clipped,debond,thickness_diff,defect,ie_defect
1,10,288.0,52.62205123901367,288.0,52.0,1.0,6201.171875000001,11.610708661417322,12,6639172.075993365,17599.20459049273,0.9036224423991791,364562.98828125,2.813711559157008,9748324.892310094,"[0, 0, 0]","[364562.98828125, 161535.64453125003, 60021.97265624998]",0.14701430496097356,15.696000000000002,7e-05,634.7656250000001,31201.171875000004,30566.406250000004,12402.343750000002,0,97.65625000000001,2.066151057686905,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.10158000e-33 4.98779796e-03 7.97223254e-03 ... 1.30216143e-05
 1.95186224e-05 2.77625229e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
1,11,288.0,51.68043899536133,288.0,51.0,1.0,6005.859375000001,11.988292682926827,12,14100109.149402691,19261.67426010169,0.6884743465716664,524084.4726562499,5.316420968894641,13322305.523508098,"[0, 0, 0]","[524084.4726562499, 246130.37109375003, 169592.28515625003]",0.08760296009718312,15.48,6.7e-05,390.62500000000006,30224.609375000004,29833.984375000004,12011.718750000002,0,97.65625000000001,2.6066217974949923,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.66724291e-32 8.25655269e-03 1.32013447e-02 ... 7.42947151e-05
 6.21000161e-05 5.05692790e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
1,12,288.0,50.8294792175293,288.0,50.0,1.0,5908.203125000001,12.186446280991733,12,9262490.995844394,20507.152821788488,1.0,366577.1484375,4.891085356277652,10423133.900392016,"[0, 0, 0]","[366577.1484375, 231628.41796875, 155090.33203125]",0.0,15.408000000000001,7.1e-05,244.14062500000003,34814.45312500001,34570.31250000001,11816.406250000002,0,1513.6718750000002,2.7380021038742144,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.29251593e-35 2.74426220e-03 4.43735713e-03 ... 8.95188812e-06
 8.89663207e-06 9.41366336e-06]",8.5,"[0, 1, 2]",1,0,1,0,0,0
1,13,288.0,49.80221939086914,288.0,49.0,1.0,5908.203125000001,12.186446280991733,12,5141598.969940903,14680.48006315427,1.0,315820.3125,1.547974230571528,6550331.310792426,"[0, 0, 0]","[315820.3125, 205847.16796875003, 174829.10156249997]",0.05572464935600279,15.696000000000002,6.9e-05,634.7656250000001,29833.984375000004,29199.218750000004,11816.406250000002,0,97.65625000000001,1.469998676220862,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.53954021e-33 9.79832683e-04 1.56930044e-03 ... 7.70133420e-06
 3.70397960e-06 1.42107086e-06]",8.5,"[0, 1, 2]",1,0,1,0,0,0
1,14,288.0,48.670936584472656,288.0,48.0,1.0,16015.625000000002,4.4956097560975605,12,2520573.697027998,6013.037062157102,0.6470575966345595,188122.55859375006,0.37871280706400495,4716385.613140797,"[0, 0, 0]","[188122.55859375006, 231225.58593749997, 134948.73046875]",0.0,15.984000000000002,7e-05,683.5937500000001,24462.890625000004,23779.296875000004,32031.250000000004,0,2001.9531250000002,0.3238113204062242,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.05687647e-33 2.63118531e-04 4.31971185e-04 ... 5.77547461e-05
 6.51717158e-05 6.72139024e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
1,15,288.0,47.638118743896484,288.0,47.0,1.0,6884.765625000001,10.457872340425531,12,12348419.223726008,20590.214140896634,0.9257157660808427,497497.55859375,2.063493717047972,10116008.737184597,"[0, 0, 0]","[497497.55859375, 322265.625, 142602.53906249997]",0.0,16.128,6.9e-05,878.9062500000001,29101.562500000004,28222.656250000004,13769.531250000002,0,97.65625000000001,3.248011881409906,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.31763977e-32 2.83306189e-04 4.87009926e-04 ... 5.80682263e-06
 5.87218473e-06 7.02244757e-06]",8.5,"[0, 1, 2]",0,0,1,0,0,0
1,16,288.0,46.650108337402344,288.0,46.0,1.0,10058.593750000002,7.158058252427184,12,6663487.05578466,13298.67608138406,0.8546062665024792,348852.53906249994,1.10951208698711,7531395.689080976,"[0, 0, 0]","[348852.53906249994, 211889.64843750003, 52770.99609375002]",0.059390146030485064,16.272,7e-05,1416.0156250000002,25000.000000000004,23583.984375000004,20117.187500000004,0,97.65625000000001,1.164982356809295,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.34912680e-34 6.23075369e-05 1.23847767e-04 ... 2.71528749e-05
 2.76260289e-05 2.77700445e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
1,17,288.0,45.86619567871094,288.0,45.0,1.0,10742.187500000002,6.7025454545454535,12,10922790.342939764,16677.25761300874,0.7786004117085128,475744.62890624994,1.787534921224621,9350349.248900821,"[0, 0, 0]","[475744.62890624994, 201416.015625, 200207.51953125006]",0.06903180805338836,23.112,7.1e-05,1074.2187500000002,25732.421875000004,24658.203125000004,21484.375000000004,0,1513.6718750000002,1.5792172606604058,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.64186703e-34 5.30328088e-03 8.99243590e-03 ... 3.45746931e-05
 3.65620046e-05 3.68911730e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
1,18,288.0,44.809112548828125,288.0,44.0,1.0,11230.468750000002,6.411130434782608,12,12690143.401641991,16071.695252134068,0.8364113583518141,535363.76953125,2.1076905079811445,8869018.899810161,"[0, 0, 0]","[535363.76953125, 205041.50390624997, 184094.23828125006]",0.02722837574752666,21.096000000000004,7e-05,976.5625000000001,28125.000000000004,27148.437500000004,22460.937500000004,0,1367.1875000000002,2.0941681112271824,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.55220473e-32 2.42464948e-03 4.11071793e-03 ... 2.20706745e-05
 2.17870050e-05 1.99279781e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
1,19,288.0,43.708045959472656,288.0,43.0,1.0,7080.078125000001,10.169379310344826,12,1588645.9907643748,9859.813235866206,1.0,209472.65625,0.3299402672335441,3860077.598366391,"[0, 0, 0]","[209472.65625, 314611.81640625, 173217.7734375]",0.05847857189169671,20.664,7.7e-05,634.7656250000001,30126.953125000004,29492.187500000004,14160.156250000002,0,1757.8125000000002,0.6364819773770215,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.40051862e-35 1.75979813e-03 2.91997437e-03 ... 4.78117949e-05
 4.68283009e-05 4.67472961e-05]",8.5,"[0, 1, 2]",1,0,1,0,0,0
2,0,288.0,62.731170654296875,288.0,62.0,1.0,4638.671875000001,15.521684210526313,12,22923179.815082245,17524.82977340918,0.4968734970690115,675952.1484375,10.33126306718734,17386227.161450066,"[0, 0, 0]","[675952.1484375, 391149.90234374994, 284399.4140625]",0.04854551173245137,15.768,6.5e-05,2636.7187500000005,31201.171875000004,28564.453125000004,9277.343750000002,0,1611.3281250000002,3.306895067742703,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.53864257e-32 2.84323410e-02 4.59416850e-02 ... 3.57764252e-05
 2.06688846e-05 8.28391851e-06]",8.5,"[0, 1, 2]",0,0,1,1,0,0
2,1,288.0,61.807151794433594,288.0,61.0,1.0,5029.296875000001,14.316116504854367,12,148959.73015163324,4096.190275027533,0.8385412812228947,81372.07031250004,0.15863217549841221,2399238.676807655,"[0, 0, 0]","[81372.07031250004, 460437.01171874994, 301721.19140625]",0.0,17.424,6.5e-05,1513.6718750000002,31396.484375000004,29882.812500000004,10058.593750000002,0,2539.0625000000005,0.10536936282792211,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.90348607e-33 3.29084362e-04 5.47522840e-04 ... 2.01625028e-06
 4.68005068e-06 9.97572154e-06]",8.5,"[0, 1, 2]",0,0,1,1,0,0
2,2,288.0,60.80141830444336,288.0,60.0,1.0,5029.296875000001,14.316116504854367,12,6331623.537220651,13106.854442639646,0.6855076011914695,375842.28515624994,4.5766021088741375,10609392.41232182,"[0, 0, 0]","[375842.28515624994, 203833.00781250003, 203430.17578125]",0.09688881638037034,15.408000000000001,7e-05,1855.4687500000002,25097.656250000004,23242.187500000004,10058.593750000002,0,97.65625000000001,1.2266930041940634,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.68260837e-32 1.64770750e-02 2.65555616e-02 ... 4.36043470e-06
 1.23265812e-06 3.00327213e-07]",8.5,"[0, 1, 2]",0,0,1,1,0,0
2,3,288.0,59.67963790893555,288.0,59.0,1.0,5029.296875000001,14.316116504854367,12,13058565.790789783,18165.46904976507,0.6489422018200509,516430.66406250006,10.537216728433602,14242804.193406202,"[0, 0, 0]","[516430.66406250006, 292858.88671874994, 160327.14843749994]",0.09265478112768476,15.408000000000001,7e-05,1171.8750000000002,26855.468750000004,25683.593750000004,10058.593750000002,0,97.65625000000001,2.225064868394133,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.47188262e-34 3.64567544e-02 5.80591458e-02 ... 7.95357852e-06
 5.78943404e-06 4.09802771e-06]",8.5,"[0, 1, 2]",0,0,1,1,0,0
2,4,288.0,58.778480529785156,288.0,58.0,1.0,5029.296875000001,14.316116504854367,12,21616270.786743477,19240.89068660026,0.511414890108924,639697.265625,13.060374671478325,16329172.029120805,"[0, 0, 0]","[639697.265625, 321862.79296875, 79760.74218749996]",0.0902735711709455,15.48,6.6e-05,976.5625000000001,32324.218750000004,31347.656250000004,10058.593750000002,0,97.65625000000001,2.46426021120481,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.83023538e-32 3.67096314e-02 5.95478212e-02 ... 6.92054661e-05
 6.29342102e-05 5.91683306e-05]",8.5,"[0, 1, 2]",0,0,1,1,0,0
2,5,288.0,57.93264389038086,288.0,57.0,1.0,5029.296875000001,14.316116504854367,12,11998877.087266482,17032.99629451964,0.6839095868994646,477355.95703125,7.538063936325195,12307718.496922888,"[0, 0, 0]","[477355.95703125, 263452.1484375, 203027.34374999997]",0.1295301417881503,15.623999999999999,6.7e-05,1025.3906250000002,29150.390625000004,28125.000000000004,10058.593750000002,0,97.65625000000001,2.9468269875410873,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.19222492e-32 3.16814230e-02 5.05694780e-02 ... 1.33731173e-04
 1.35339763e-04 1.32441477e-04]",8.5,"[0, 1, 2]",0,0,1,1,0,0
2,6,288.0,56.82478713989258,288.0,56.0,1.0,5029.296875000001,14.316116504854367,12,23391726.945928946,21936.481934368425,0.6598098503581551,675549.3164062499,8.198011929580385,14526543.915916877,"[0, 0, 0]","[675549.3164062499, 335559.08203124994, 248144.53125000003]",0.08753985318807073,15.84,6.5e-05,1513.6718750000002,30810.546875000004,29296.875000000004,10058.593750000002,0,1611.3281250000002,3.93650769022777,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.70703546e-34 4.08453758e-02 6.59269896e-02 ... 4.22450287e-05
 5.26846214e-05 6.31241458e-05]",8.5,"[0, 1, 2]",0,0,1,1,0,0
2,7,288.0,55.735260009765625,288.0,55.0,1.0,5273.437500000001,13.65333333333333,12,3193342.8831398003,14083.341579944301,0.9868592866691481,235253.90624999997,1.7301086521825497,6577018.4899037,"[0, 0, 0]","[235253.90624999997, 185705.56640625003, 135351.56250000003]",0.09882234792595856,15.912,7e-05,878.9062500000001,29638.671875000004,28759.765625000004,10546.875000000002,0,1757.8125000000002,1.0437444169455636,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.31173589e-34 1.07779009e-02 1.72310048e-02 ... 1.86039946e-05
 2.28412782e-05 2.69070139e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
2,8,288.0,54.7428092956543,288.0,54.0,1.0,10693.359375000002,6.733150684931506,12,20181798.805247705,23000.558494605702,0.7508363799031594,634863.2812499999,2.7673839831643603,12703621.975211121,"[0, 0, 0]","[634863.2812499999, 415722.65625, 316223.14453125]",0.09465557425429882,16.2,5.9e-05,1855.4687500000002,30859.375000000004,29003.906250000004,21386.718750000004,0,2490.2343750000005,2.418326477191302,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.48374584e-34 1.08188470e-02 1.72997941e-02 ... 4.17442397e-05
 4.74311339e-05 4.94008952e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
2,9,288.0,53.749176025390625,288.0,53.0,1.0,13476.562500000002,5.3426086956521734,12,10326865.010289337,17155.598126051496,0.7046469841732377,474536.13281249994,2.9822837415055776,11587086.327931779,"[0, 0, 0]","[474536.13281249994, 263049.31640624994, 184497.07031249994]",0.07235984634221203,16.488,6.6e-05,1464.8437500000002,27685.546875000004,26220.703125000004,26953.125000000004,0,2001.9531250000002,2.1647866086034524,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.66724291e-34 5.27578254e-03 8.40381435e-03 ... 3.71934323e-05
 2.55675820e-05 1.59978421e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
2,10,288.0,52.942405700683594,288.0,52.0,1.0,6250.000000000001,11.519999999999998,12,5105306.687361857,13759.916795442961,0.768128715171668,302526.85546875,1.8471985351411484,8493384.065276805,"[0, 0, 0]","[302526.85546875, 200610.35156249994, 82983.39843750003]",0.12534143976991305,16.272,6.8e-05,732.4218750000001,28808.593750000004,28076.171875000004,12500.000000000002,0,2001.9531250000002,1.3556797866823411,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.89901759e-33 2.26878099e-03 3.62706032e-03 ... 1.65509463e-05
 2.16174206e-05 2.60834166e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
2,11,288.0,51.810203552246094,288.0,51.0,1.0,6103.515625000001,11.796479999999997,12,11697707.223671941,15024.808619895912,0.6433151268011886,493066.40625,2.3270615774496273,10440943.096099865,"[0, 0, 0]","[493066.40625, 247338.86718749997, 158312.98828124994]",0.0775209566288482,16.632,6.4e-05,634.7656250000001,31054.687500000004,30419.921875000004,12207.031250000002,0,97.65625000000001,1.708839169358473,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.30274563e-32 1.35484825e-03 2.21017349e-03 ... 1.45787466e-04
 1.36206133e-04 1.21048064e-04]",8.5,"[0, 1, 2]",0,0,1,0,0,0
2,12,288.0,50.732540130615234,288.0,50.0,1.0,5908.203125000001,12.186446280991733,12,10625963.190389048,17885.750945047646,0.9415527588979054,501525.87890625,2.5199679572647478,10316087.875831585,"[0, 0, 0]","[501525.87890625, 256201.17187500003, 167175.29296875]",0.0,15.912,6.6e-05,1123.0468750000002,31005.859375000004,29882.812500000004,11816.406250000002,0,1757.8125000000002,1.9357271546176376,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.96505039e-33 8.84487709e-04 1.44296174e-03 ... 1.74147004e-05
 2.13934151e-05 2.62354904e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
2,13,288.0,49.75954055786133,288.0,49.0,1.0,5859.375000000001,12.287999999999997,12,7391788.082569598,15309.132644126832,1.0,403637.6953125,1.038146170793214,6550924.420004305,"[0, 0, 0]","[403637.6953125, 267077.63671874994, 179260.25390625]",0.06705048467002174,15.768,6.4e-05,830.0781250000001,30712.890625000004,29882.812500000004,11718.750000000002,0,3515.6250000000005,1.3823989981471678,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.65471498e-33 6.49293581e-05 1.12948792e-04 ... 1.40378227e-04
 1.38772693e-04 1.31523768e-04]",8.5,"[0, 1, 2]",1,0,1,0,0,0
2,14,288.0,48.76139450073242,288.0,48.0,1.0,15917.968750000002,4.52319018404908,12,8642247.102508692,13659.509380147778,0.7586436157292813,378662.109375,1.4348194164904091,9097450.27083788,"[0, 0, 0]","[378662.109375, 310180.6640625, 163146.97265625]",0.07102235592143986,15.552,6.4e-05,1074.2187500000002,28710.937500000004,27636.718750000004,31835.937500000004,0,2246.0937500000005,2.2765861445284856,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.14279270e-32 1.63516202e-06 6.19748968e-06 ... 4.70824377e-06
 4.20841698e-06 3.97397389e-06]",8.5,"[0, 1, 2]",0,0,1,0,0,0
2,15,288.0,47.871360778808594,288.0,47.0,1.0,18652.343750000004,3.860104712041884,12,19709979.72201731,18725.306356492212,0.6208634573871676,677563.4765624999,2.366366355949974,12748406.601129534,"[0, 0, 0]","[677563.4765624999, 450769.04296875, 178454.58984374994]",0.05070597613280054,15.768,6.4e-05,1269.5312500000002,33837.89062500001,32568.359375000007,37304.68750000001,0,97.65625000000001,2.790371435114685,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.32469436e-33 1.69558857e-06 1.31472348e-05 ... 4.45931559e-06
 1.18072743e-05 2.27229256e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
2,16,288.0,46.657100677490234,288.0,46.0,1.0,9960.937500000002,7.2282352941176455,12,8495672.787868712,16101.516210979693,1.0,535363.76953125,1.1005078932396046,8863495.011193298,"[0, 0, 0]","[535363.76953125, 201818.84765625003, 78552.24609375]",0.06424323906286315,16.560000000000002,6.8e-05,1367.1875000000002,26562.500000000004,25195.312500000004,19921.875000000004,0,1757.8125000000002,1.461301874565327,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.63444558e-32 1.28568186e-04 2.42141549e-04 ... 1.02626460e-04
 9.84651405e-05 9.00589527e-05]",8.5,"[0, 1, 2]",1,0,1,0,0,0
2,17,288.0,45.75230407714844,288.0,45.0,1.0,13427.734375000002,5.3620363636363635,12,6512226.574101001,14388.760247868473,0.8849817898477123,410485.83984375,1.3865560489199547,7076611.107407671,"[0, 0, 0]","[410485.83984375, 310180.6640625, 176037.59765625006]",0.05644042294516678,21.888,7e-05,830.0781250000001,31835.937500000004,31005.859375000004,26855.468750000004,0,97.65625000000001,1.5991201307443548,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.48374584e-34 4.12031795e-03 6.77246380e-03 ... 1.19589472e-05
 1.33733729e-05 1.34681009e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
