row,record,x,y,frequency,thickness,expected_thickness,amplitude,noise_amplitude,noise_ratio,thickness_frequency_amplitude,p_wave_integral,y_loc,left_clipped,right_clipped,left_amp_max,right_amp_max,exp_decay,time_delay,contact_time,starting_frequency,ending_frequency,frequency_range,x_localized,y_localized,frequencies,mean_amplitudes,x_bin,y_bin
6,18,6,18,3515.6250000000005,20.479999999999997,12.0,54498.0555213719,1879.613040915352,0.08349891708887325,7.1542624812406865,168283.85417632357,41.45234680175781,0,0,161132.8125,184094.23828125006,0.16464104059333465,17.28,9e-05,2099.6093750000005,14990.234375000002,12890.625000000002,70.0,41.45234680175781,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.24900012e-32 1.08821530e-02 3.24883264e-02 ... 1.24390298e-06
 1.31549949e-07 9.44817888e-07]",,
6,19,6,19,3515.6250000000005,20.479999999999997,12.0,53188.96368520306,1819.4660410444076,0.0788951241836465,6.196862652123759,177179.0536048524,42.54342269897461,0,0,184899.9023437501,202221.67968750006,0.12617056231604787,17.064,8.5e-05,2148.4375000000005,16357.421875000002,14208.984375000002,70.0,42.54342269897461,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.21870406e-33 8.94722399e-03 2.76205748e-02 ... 3.87633906e-07
 5.43023159e-07 1.83646039e-06]",,
6,20,6,20,3515.6250000000005,20.479999999999997,12.0,38870.164176306054,2051.6315852120756,0.10549374122445562,4.314039015308175,123641.49029587273,43.455074310302734,0,0,161535.64453125003,221557.6171875,0.1266839692173892,17.064,9e-05,2343.7500000000005,13623.046875000002,11279.296875000002,70.0,43.455074310302734,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.01659401e-34 5.94105508e-03 2.05132368e-02 ... 3.13849526e-06
 4.06372599e-06 5.98151287e-06]",,
6,21,6,21,3515.6250000000005,20.479999999999997,12.0,49399.671166055785,2244.9676655450703,0.10226254624386057,4.2127743660471015,35549.048655152044,44.508453369140625,0,0,192553.71093749994,206250.00000000006,0.18163919608125778,16.632,8.6e-05,2099.6093750000005,16406.250000000004,14306.640625000004,70.0,44.508453369140625,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.57932455e-34 7.05024491e-03 2.39708101e-02 ... 2.05011765e-06
 2.39714348e-06 2.22619055e-06]",,
6,22,6,22,11865.234375000002,6.068148148148147,12.0,62111.71760086746,1729.129680727425,0.07064211071611864,4.672146056742466,90428.95174413247,45.42913055419922,0,0,211486.81640625,213903.8085937499,0.11248661078744472,16.2,8.5e-05,2148.4375000000005,16699.218750000004,14550.781250000004,70.0,45.42913055419922,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.82814185e-32 8.53456789e-03 2.64234313e-02 ... 3.86816462e-06
 4.80050273e-06 6.78342528e-06]",,
6,23,6,23,7763.671875000001,9.273962264150942,12.0,50054.08674492305,1841.7078849815207,0.10423226556937472,3.243044903658741,141858.5701456514,46.50569534301758,0,0,188525.39062499994,167175.29296875,0.0629005246605059,15.84,8.6e-05,2197.2656250000005,16113.281250000002,13916.015625000002,70.0,46.50569534301758,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.59914603e-31 5.70733140e-03 1.93058693e-02 ... 3.14120127e-06
 1.87637787e-06 1.10349031e-06]",,
6,24,6,24,5126.953125000001,14.04342857142857,12.0,65975.70842189147,2436.350787322085,0.10894735925850782,4.171382045346383,202472.24856760216,47.391178131103516,0,0,217126.4648437501,252978.51562499994,0.15889720489166126,15.192,8.4e-05,2539.0625000000005,14746.093750000002,12207.031250000002,70.0,47.391178131103516,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.62275059e-32 5.12094518e-03 1.49170871e-02 ... 7.63257839e-06
 7.29354665e-06 1.01043566e-05]",,
6,25,6,25,5126.953125000001,14.04342857142857,12.0,65228.253325234655,3098.8210223818533,0.1561508817245153,4.582297877195349,6990.460287585829,48.55230712890625,0,0,215515.13671875,128100.58593749996,0.14769663151983278,14.472,8.5e-05,2539.0625000000005,16064.453125000002,13525.390625000002,70.0,48.55230712890625,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.34985456e-32 3.37667605e-03 9.37737899e-03 ... 8.11201493e-06
 6.63539241e-06 7.48648269e-06]",,
6,26,6,26,5175.781250000001,13.910943396226413,12.0,59267.96126243364,1746.6172793084104,0.07867252178898798,5.066386706132935,148988.30169945228,49.36881637573242,0,0,161535.64453125003,203027.3437500001,0.14766182719498663,13.680000000000001,9e-05,2246.0937500000005,14697.265625000002,12451.171875000002,70.0,49.36881637573242,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.71386903e-32 6.46135615e-03 1.97496011e-02 ... 1.63017444e-05
 1.01045343e-05 7.93854049e-06]",,
6,27,6,27,5175.781250000001,13.910943396226413,12.0,63356.94532900688,2095.682332881375,0.08184703147569326,6.43937750351259,310142.00479145144,50.538753509521484,0,0,156701.66015624997,144616.69921874997,0.18548411231049486,13.032,9.1e-05,2441.4062500000005,13623.046875000002,11181.640625000002,70.0,50.538753509521484,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.19231201e-33 1.49016574e-02 4.55509910e-02 ... 2.36450801e-06
 1.41196371e-06 5.95149272e-06]",,
6,28,6,28,5224.609375000001,13.78093457943925,12.0,77127.39123878778,1915.1896517086568,0.06681559335679127,8.198119411803637,356718.33957936807,51.328243255615234,0,0,157910.15625000006,160327.14843749994,0.2426332968956164,12.672,9.1e-05,1757.8125000000002,14843.750000000002,13085.937500000002,70.0,51.328243255615234,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.24075457e-33 2.12834278e-02 6.32937378e-02 ... 1.20779155e-06
 1.01056591e-06 8.25973723e-06]",,
6,29,6,29,5322.265625000001,13.528073394495411,12.0,75703.76653624739,2733.9375770172646,0.08383523860820906,8.568647226297337,364477.6641933868,52.551387786865234,0,0,139379.88281250003,140991.2109375,0.17090582852391578,12.528,9.4e-05,3466.7968750000005,14013.671875000002,10546.875000000002,70.0,52.551387786865234,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.13815936e-31 3.11933690e-02 9.93716203e-02 ... 1.65208604e-05
 1.16232455e-05 1.31941172e-05]",,
6,30,6,30,5419.921875000001,13.284324324324322,12.0,92672.98009093243,2485.3384250836857,0.06455132147757264,11.480512857547664,444713.8121829016,53.41014099121094,0,0,175231.93359375,176843.2617187501,0.3474724265732404,12.528,9.1e-05,1171.8750000000002,14453.125000000002,13281.250000000002,70.0,53.41014099121094,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.59211807e-33 4.08107456e-02 1.29938749e-01 ... 7.76015203e-05
 5.51431709e-05 3.99642066e-05]",,
6,31,6,31,4882.812500000001,14.745599999999996,12.0,94972.92345212516,2022.900604711912,0.0485614509085656,15.258336010243854,471987.4492684233,54.52787780761719,0,0,210681.15234374994,265063.47656249994,0.174614969855323,12.600000000000001,8.4e-05,3515.6250000000005,15917.968750000002,12402.343750000002,70.0,54.52787780761719,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.56735574e-33 5.24725999e-02 1.72258755e-01 ... 3.21706156e-05
 2.05481043e-05 1.38389680e-05]",,
6,32,6,32,4931.640625000001,14.599603960396037,12.0,112125.63293906076,2322.512403790754,0.055359517777231804,20.38248196511749,490846.2149367799,55.38590621948242,0,0,188928.22265624997,190136.71875000006,0.3559354115422183,12.744,8.6e-05,1171.8750000000002,16015.625000000002,14843.750000000002,70.0,55.38590621948242,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.97421638e-32 6.08343581e-02 1.86639437e-01 ... 2.71867001e-05
 1.58755139e-05 5.34036434e-06]",,
6,33,6,33,4980.468750000001,14.456470588235291,12.0,166816.58145209285,2165.531474362735,0.045056819086653585,31.105923282948606,605773.3093240821,56.42433166503906,0,0,198999.02343749997,212695.31249999994,0.3111615073479078,12.815999999999999,8.5e-05,1220.7031250000002,16210.937500000002,14990.234375000002,70.0,56.42433166503906,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.08639300e-32 7.62025937e-02 2.37216011e-01 ... 1.01271307e-05
 4.05849630e-06 1.63385143e-06]",,
6,34,6,34,5029.296875000001,14.316116504854367,12.0,196625.66290617734,2589.046562008578,0.04984620837087226,36.33410325157054,641464.3739490078,57.37242126464844,0,0,231628.41796875,223571.77734375,0.23792968236986178,12.887999999999998,8.3e-05,976.5625000000001,17285.156250000004,16308.593750000004,70.0,57.37242126464844,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.34912680e-32 7.37031658e-02 2.33731870e-01 ... 3.65604321e-06
 8.35042554e-07 8.82503598e-07]",,
6,35,6,35,5078.125000000001,14.178461538461537,12.0,151809.56709283736,2951.664297283486,0.06531912874948508,26.352722621862867,494016.1262800146,58.492286682128906,0,0,200207.51953125006,191748.0468749999,0.26458980005953275,13.032,8.6e-05,1269.5312500000002,16308.593750000002,15039.062500000002,70.0,58.492286682128906,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.47872925e-31 5.93317696e-02 1.90389163e-01 ... 1.86647823e-05
 1.64067846e-05 1.35908756e-05]",,
6,36,6,36,5175.781250000001,13.910943396226413,12.0,166179.83180815165,2538.3772149052456,0.051790585234554425,25.466301972683993,515376.0762431943,59.62980651855469,0,0,259020.99609374994,261035.15624999994,0.2183961248546027,13.032,8.1e-05,1074.2187500000002,18164.062500000004,17089.843750000004,70.0,59.62980651855469,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.18784518e-31 5.32462695e-02 1.82505203e-01 ... 3.40861672e-07
 7.63118006e-08 2.08453930e-07]",,
6,37,6,37,4638.671875000001,15.521684210526313,12.0,95612.4393611828,2562.372437469285,0.06657278560060284,19.87588355508139,408805.64314704656,60.45722579956055,0,0,169189.453125,165966.79687500006,0.20521812293968555,13.176000000000002,8.6e-05,3320.3125000000005,15234.375000000002,11914.062500000002,70.0,60.45722579956055,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.08665161e-33 5.17125941e-02 1.49704379e-01 ... 1.07360737e-05
 8.53521953e-06 6.34784955e-06]",,
6,38,6,38,4638.671875000001,15.521684210526313,12.0,136009.67520240246,1585.8958519533328,0.04069123550668155,28.80002412911554,388298.3512866598,61.4565315246582,0,0,26184.08203125,62036.13281249998,0.32919256571750294,13.392,8.7e-05,3173.8281250000005,15283.203125000002,12109.375000000002,70.0,61.4565315246582,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.89077142e-32 4.72775785e-02 1.43974239e-01 ... 7.16208388e-07
 5.13422833e-07 4.22739466e-07]",,
6,39,6,39,4687.500000000001,15.359999999999998,12.0,215737.06225215245,1948.801395687033,0.0459369224432158,47.45940697189951,404154.3902544469,62.472900390625,0,0,166369.62890624994,156701.66015624997,0.26582936441208666,13.463999999999999,9.1e-05,3271.4843750000005,13623.046875000002,10351.562500000002,70.0,62.472900390625,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.73653515e-31 5.45571943e-02 1.69965349e-01 ... 1.62265820e-05
 6.80433640e-06 3.27748369e-06]",,
6,40,6,40,4687.500000000001,15.359999999999998,12.0,267798.4350582473,6675.96508834449,0.16182227361654009,65.56757316994869,456127.0113852003,63.471527099609375,0,0,225183.1054687501,196984.8632812501,0.16735091461372908,13.608,8.4e-05,3027.3437500000005,17089.843750000004,14062.500000000004,70.0,63.471527099609375,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.12851970e-31 5.26219103e-02 1.64398889e-01 ... 7.67724775e-07
 4.41912726e-07 2.19741720e-06]",,
6,41,6,41,4736.328125000001,15.201649484536079,12.0,316033.8282767756,2734.910026677193,0.06358391264367982,71.81790682251786,427764.2799508644,64.47014617919922,0,0,192956.5429687501,213903.8085937499,0.0,13.752000000000002,8.7e-05,3027.3437500000005,16552.734375000004,13525.390625000004,70.0,64.47014617919922,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.88632751e-31 4.33075949e-02 1.35673426e-01 ... 1.79382712e-05
 7.81965298e-06 1.51731142e-06]",,
6,42,6,42,4736.328125000001,15.201649484536079,12.0,367688.55616563576,2644.9718153949552,0.054199586145176414,85.35337978698126,386184.8816589241,65.44647216796875,0,0,194567.87109374994,242907.71484374994,0.0,13.752000000000002,8.6e-05,1220.7031250000002,16601.562500000004,15380.859375000004,70.0,65.44647216796875,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.85617676e-33 3.28372968e-02 1.06825149e-01 ... 4.87769901e-06
 5.57622834e-07 8.34144218e-07]",,
6,43,6,43,4736.328125000001,15.201649484536079,12.0,434677.3143207749,7693.403135626006,0.14981337368799588,99.95764829826236,368221.24843674403,66.49901580810547,0,0,206250.00000000006,211889.64843750003,0.24905941606099388,13.824000000000002,8.7e-05,3125.0000000000005,14453.125000000002,11328.125000000002,70.0,66.49901580810547,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.40473342e-32 5.48833803e-02 1.79209374e-01 ... 1.43933756e-05
 4.97210946e-06 3.31807964e-07]",,
6,44,6,44,4736.328125000001,15.201649484536079,12.0,297957.22992734844,1520.581015836491,0.030713941338218764,67.86032972785377,370290.6914375874,67.41842651367188,0,0,161535.64453125003,245727.5390625,0.3535401213905222,13.895999999999999,8.9e-05,1416.0156250000002,14941.406250000002,13525.390625000002,70.0,67.41842651367188,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.89077142e-32 5.58309808e-02 1.67893559e-01 ... 1.49320010e-06
 5.70218751e-07 3.86510644e-06]",,
6,45,6,45,4638.671875000001,15.521684210526313,12.0,305112.0711308352,7826.290045188827,0.13924204719658645,67.81180431126926,449736.84162159037,68.44087982177734,0,0,32629.394531250022,215917.9687499999,0.32455477338015093,13.895999999999999,8.5e-05,0.0,49951.17187500001,49951.17187500001,70.0,68.44087982177734,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.68273633e-32 7.86067262e-02 2.77246298e-01 ... 1.81406075e-05
 8.79193532e-06 2.39449939e-06]",,
6,46,6,46,4589.843750000001,15.686808510638294,12.0,290324.43428700406,9926.79173660508,0.19544966201095818,63.55317071213323,510563.4513499851,69.50064849853516,0,0,240087.8906249999,242907.71484374994,0.2448814368294533,13.752000000000002,8.6e-05,3076.1718750000005,15380.859375000002,12304.687500000002,70.0,69.50064849853516,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.71421412e-31 7.57454088e-02 2.32109613e-01 ... 2.10523561e-05
 6.57259118e-06 1.53318763e-06]",,
6,47,6,47,4589.843750000001,15.686808510638294,12.0,243403.16836737655,2726.9042687180568,0.05659695319281355,50.48396431204374,458747.12262388435,70.59072875976562,0,0,205444.3359375,159924.31640625006,0.30103515822208526,13.824000000000002,8.5e-05,1562.5000000000002,16552.734375000004,14990.234375000004,70.0,70.59072875976562,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.63458279e-33 3.22292360e-02 1.11417493e-01 ... 2.04859248e-05
 1.21061791e-05 7.91205049e-06]",,
6,48,6,48,4541.015625000001,15.855483870967738,12.0,267938.9613864898,1742.0258675955545,0.03455844445144694,61.11134986855783,383611.0410675867,71.51393127441406,0,0,202624.51171874994,223168.9453125001,0.32097129750631137,13.824000000000002,8.7e-05,3125.0000000000005,14257.812500000002,11132.812500000002,70.0,71.51393127441406,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.42694230e-32 5.16233143e-02 1.43245457e-01 ... 3.33024736e-06
 1.19811589e-06 7.13885694e-07]",,
6,49,6,49,4541.015625000001,15.855483870967738,12.0,305552.4032021831,11930.212237004504,0.24913578249946924,70.75220477494533,329736.71031304117,72.53428649902344,0,0,55187.988281250044,91442.87109375004,0.3665455800970877,13.968,9.1e-05,3662.1093750000005,6787.109375000001,3125.0000000000005,70.0,72.53428649902344,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.30482065e-31 3.53448815e-02 1.06365779e-01 ... 6.74884927e-06
 3.28923769e-06 1.14290502e-06]",,
6,50,6,50,4541.015625000001,15.855483870967738,12.0,323670.54959594825,1551.2295357584158,0.0322815684104673,74.06256208497125,360851.8329110925,73.50634765625,0,0,212695.31249999994,274328.6132812499,0.0,14.111999999999998,8.5e-05,2929.6875000000005,16308.593750000002,13378.906250000002,70.0,73.50634765625,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.95960704e-32 2.99611854e-02 8.88748943e-02 ... 2.03040099e-06
 1.58276003e-06 1.11424101e-06]",,
6,51,6,51,4589.843750000001,15.686808510638294,12.0,407348.73247561033,1987.5238933761905,0.0366773476812162,96.02591301875087,362038.81867098506,74.53152465820312,0,0,209069.8242187501,255395.5078125001,0.24553611752989568,14.111999999999998,8.8e-05,3027.3437500000005,14746.093750000002,11718.750000000002,70.0,74.53152465820312,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.13537126e-35 4.04914427e-02 1.16973054e-01 ... 6.05263812e-06
 3.73661720e-06 2.36046946e-06]",,
6,52,6,52,4589.843750000001,15.686808510638294,12.0,448959.32879976387,3245.69066724633,0.05561026920670852,105.11989669567986,292303.9647897543,75.40511322021484,0,0,36254.8828125,97485.35156250004,0.0,14.111999999999998,8.7e-05,2880.8593750000005,16113.281250000002,13232.421875000002,70.0,75.40511322021484,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.86273651e-32 2.59150285e-02 7.60149855e-02 ... 7.68035441e-06
 4.23385373e-06 3.04792038e-06]",,
6,53,6,53,4589.843750000001,15.686808510638294,12.0,373069.1218160699,4923.801657298533,0.08996665611739621,90.5173082220916,284235.1562338052,76.5804443359375,0,0,241699.21875,220751.95312499994,0.23254250684546374,14.04,8.4e-05,3076.1718750000005,16113.281250000002,13037.109375000002,70.0,76.5804443359375,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.33701207e-31 5.36983948e-02 1.40684574e-01 ... 1.07917524e-05
 1.23224022e-05 1.25481060e-05]",,
6,54,6,54,4638.671875000001,15.521684210526313,12.0,358733.33867119893,1892.9784684649337,0.036596156080105385,83.10247714725664,236220.77281384048,77.38282775878906,0,0,194165.03906250006,294873.04687500006,0.3084327357855936,14.04,8.7e-05,2832.0312500000005,16015.625000000002,13183.593750000002,70.0,77.38282775878906,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.64581841e-31 2.60453610e-02 8.44221763e-02 ... 1.42558335e-06
 3.17902034e-06 8.06333839e-06]",,
6,55,6,55,4589.843750000001,15.686808510638294,12.0,281937.0180886537,2325.227950076267,0.04856290151918732,63.71290344002315,237093.99659910685,78.55833435058594,0,0,196984.86328124997,257006.83593749994,0.0,14.111999999999998,8.6e-05,2978.5156250000005,15478.515625000002,12500.000000000002,70.0,78.55833435058594,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.61545703e-31 2.51917254e-02 7.95381855e-02 ... 1.57267900e-05
 1.02923314e-05 8.49849362e-06]",,
6,56,6,56,4589.843750000001,15.686808510638294,12.0,140823.60618907778,2644.756447987606,0.07154984737100019,30.17369534448854,261695.42444544384,79.38360595703125,0,0,128906.25,149450.68359375003,0.37793933416231973,14.256,9.7e-05,2929.6875000000005,13037.109375000002,10107.421875000002,70.0,79.38360595703125,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.34985456e-32 1.47815223e-02 5.08828499e-02 ... 2.02111220e-06
 5.55897184e-07 2.19960927e-06]",,
6,57,6,57,4589.843750000001,15.686808510638294,12.0,129648.11966797343,1395.115774857141,0.03439746195479102,23.227388518644357,368604.07905738614,80.5676040649414,0,0,165161.1328125,252172.8515624999,0.2987809465749989,14.256,9.1e-05,2685.5468750000005,13964.843750000002,11279.296875000002,70.0,80.5676040649414,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.64802952e-31 2.79977855e-02 9.59469096e-02 ... 9.90866279e-06
 3.99984260e-06 2.75863489e-06]",,
6,58,6,58,6591.796875000001,10.922666666666665,12.0,74889.11142602985,6046.210711850103,0.21907925353545096,9.521872546883444,276689.92475521134,81.46818542480469,0,0,153479.00390625003,195373.53515625,0.297411964243801,14.328000000000003,9.4e-05,3076.1718750000005,11767.578125000002,8691.406250000002,70.0,81.46818542480469,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.57785977e-33 1.93162167e-02 6.49503602e-02 ... 2.42230267e-05
 1.12711511e-05 4.54386504e-06]",,
6,59,6,59,6640.625000000001,10.84235294117647,12.0,68994.34579955885,4890.868004686218,0.17357169148279378,6.9454603181379495,272095.4332341604,82.5940933227539,0,0,227600.09765625,26184.08203125,0.3904041450756872,14.472,9.7e-05,3125.0000000000005,10742.187500000002,7617.187500000002,70.0,82.5940933227539,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.34272213e-32 2.98626310e-02 1.00652175e-01 ... 1.38427993e-06
 1.47164659e-06 1.01184275e-06]",,
6,60,6,60,4443.359375000001,16.20395604395604,12.0,92689.22918443373,2982.7096394101995,0.08559491967418031,12.064140687075527,374826.7318810726,83.4245834350586,0,0,202221.67968750006,206250.00000000006,0.40686515208962615,14.76,9.1e-05,2490.2343750000005,14941.406250000002,12451.171875000002,70.0,83.4245834350586,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.97333299e-31 2.21531261e-02 7.56377478e-02 ... 4.94460227e-06
 8.31124028e-06 1.61408737e-05]",,
6,61,6,61,4443.359375000001,16.20395604395604,12.0,83360.023700034,1443.4529039800566,0.04467507990231756,14.419902836881288,250041.76788930432,84.56513214111328,0,0,143005.37109375,177246.09375,0.2375075888668582,15.120000000000001,9.1e-05,2636.7187500000005,14794.921875000002,12158.203125000002,70.0,84.56513214111328,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.88488993e-32 1.76721847e-02 6.44298464e-02 ... 2.30666452e-05
 1.43465590e-05 8.40836043e-06]",,
6,62,6,62,4443.359375000001,16.20395604395604,12.0,74394.15247608065,1507.357784735576,0.04985266556527797,14.276426853324292,186380.5129190925,85.4866714477539,0,0,117224.12109375003,174426.26953124994,0.38472598507242206,15.48,9.2e-05,2734.3750000000005,13574.218750000002,10839.843750000002,70.0,85.4866714477539,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.04866029e-33 1.61266583e-02 5.20046616e-02 ... 1.00523951e-05
 1.83557646e-06 7.13336394e-08]",,
6,63,6,63,4443.359375000001,16.20395604395604,12.0,95253.78702578277,3143.7258180086556,0.08725982778677238,19.001813896635877,363595.72720125486,86.61969757080078,0,0,138977.05078125,198999.02343749997,0.3997966292945112,15.408000000000001,8.6e-05,2783.2031250000005,14306.640625000002,11523.437500000002,70.0,86.61969757080078,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.71581878e-32 2.96201047e-02 9.36827342e-02 ... 7.31897974e-06
 3.31927976e-06 8.28458176e-07]",,
6,64,6,64,4345.703125000001,16.568089887640447,12.0,123717.86124801342,1302.2330022140625,0.03171156018532695,21.857452633902955,384223.649001932,87.56729888916016,0,0,175231.93359375,186108.39843750006,0.21601476662460728,15.048,8.4e-05,2587.8906250000005,17382.812500000004,14794.921875000004,70.0,87.56729888916016,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.06188599e-32 3.69053988e-02 1.07774448e-01 ... 2.31748459e-06
 2.43943655e-06 3.08495307e-06]",,
6,65,6,65,4248.046875000001,16.948965517241376,12.0,74492.57319008955,1673.9176413723935,0.0469305479541673,11.521950796120176,348024.0738076638,88.6114501953125,0,0,156701.66015624997,85400.39062500004,0.37786376029921154,14.975999999999999,8.8e-05,2685.5468750000005,14013.671875000002,11328.125000000002,70.0,88.6114501953125,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.42694230e-32 2.89569881e-02 8.68041236e-02 ... 3.88417782e-06
 4.21742958e-06 4.83671427e-06]",,
6,66,6,66,8691.406250000002,8.284044943820223,12.0,36168.28468165817,1412.07626441938,0.04526525635078408,6.17563825474472,253015.17922153778,89.54306030273438,0,0,120446.77734374997,132934.5703125,0.2502362659271744,14.832,8.5e-05,2880.8593750000005,14990.234375000002,12109.375000000002,70.0,89.54306030273438,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.36969938e-34 2.50985746e-02 7.39531943e-02 ... 1.40966111e-06
 1.10169275e-06 3.98037047e-07]",,
