,row,record,x,y,impactor,frequency,thickness,expected_thickness,amplitude,noise_amplitude,noise_ratio,thickness_frequency_amplitude,p_wave_integral,y_loc,transducers_clipped,transducers_amp_max,exp_decay,time_delay,contact_time,starting_frequency,ending_frequency,frequency_range,calculated_cpp,ie_defects,pre_impact_resonance_frequency,pre_impact_resonance_frequency_amplitude,x_localized,y_localized,frequencies,mean_amplitudes,impactor_mass,sensor_ids,x_bin,y_bin,noise,clipped,debond,thickness_diff,defect,ie_defect
268,5,53,5,25,1.0,10839.843749999998,6.642162162162164,12,24229214.778434586,15462.864646917802,0.4975991690108233,83.49562051933208,1853637.6503814873,19.612363815307617,"[0, 0]","[500317.38281250006, 147436.52343750003]",0.15226687355434798,19.44,9e-05,488.28124999999994,20019.531249999996,19531.249999999996,21679.687499999996,0,30273.437499999996,0.3797175936496515,46.0,19.612363815307617,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.22906553e-30 1.52802604e-01 1.13388806e+00 ... 3.62194033e-05
 3.64440513e-05 1.81552546e-05]",15.0,"[0, 1]",46.0,19.0,0,0,1,0,0,0
269,5,54,5,24,1.0,3369.1406249999995,21.370434782608697,12,14676394.255722046,10802.69969335063,0.40776642312642725,66.73661192012312,1328692.185652263,18.64093589782715,"[0, 0]","[358520.5078125, 126892.08984375]",0.12536061653268993,19.44,9e-05,537.1093749999999,26464.843749999996,25927.734374999996,6738.281249999999,1,7812.499999999999,0.3333374825301606,46.0,18.64093589782715,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[6.96749168e-34 1.19234069e-01 8.85456131e-01 ... 2.28128123e-05
 2.29361604e-05 1.14713774e-05]",15.0,"[0, 1]",46.0,18.0,0,0,0,1,1,1
270,5,55,5,23,1.0,3369.1406249999995,21.370434782608697,12,16210179.835923588,13116.71727243614,0.44085576417651995,78.06535041989623,1348233.42156077,17.517915725708008,"[0, 0]","[400012.20703124994, 93054.19921875003]",0.25660760872022875,18.72,9e-05,341.79687499999994,28027.343749999996,27685.546874999996,6738.281249999999,1,28076.171874999996,0.24619412267179303,46.0,17.517915725708008,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.08710289e-30 1.23156240e-01 8.95337292e-01 ... 8.07558226e-06
 8.26576989e-06 3.94290187e-06]",15.0,"[0, 1]",46.0,17.0,0,0,0,1,1,1
271,5,56,5,22,1.0,3369.1406249999995,21.370434782608697,12,16179704.978946978,12519.859015141647,0.4645342167226117,72.70591438516718,1365389.2482921619,16.6075496673584,"[0, 0]","[384704.58984375, 128906.25]",0.24145871391553664,18.72,9e-05,390.62499999999994,27490.234374999996,27099.609374999996,6738.281249999999,1,28124.999999999996,0.2942636096426776,46.0,16.6075496673584,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[6.69575951e-31 1.14663686e-01 8.53053770e-01 ... 4.79150951e-06
 5.51769774e-06 2.35714496e-06]",15.0,"[0, 1]",46.0,16.0,0,0,0,1,1,1
272,5,57,5,21,1.0,3417.9687499999995,21.06514285714286,12,12053129.56103744,11842.91602317199,0.49909167364384327,59.94728152733786,1302664.5924965488,15.599102973937988,"[0, 0]","[331127.92968750006, 51159.667968750044]",0.1151100370590814,20.16,9e-05,195.31249999999997,27392.578124999996,27197.265624999996,6835.937499999999,1,28124.999999999996,0.2737134572422744,46.0,15.599102973937988,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[6.27074251e-33 1.01669960e-01 7.58489742e-01 ... 9.78808758e-05
 9.67642556e-05 4.87564413e-05]",15.0,"[0, 1]",46.0,15.0,0,0,0,1,1,1
273,5,58,5,20,1.0,3417.9687499999995,21.06514285714286,12,17989166.405822843,13573.670767598207,0.4849993384913319,86.97310063683967,1612138.3612444145,14.626401901245117,"[0, 0]","[443518.0664062499, 109167.48046875003]",0.08022066131442245,20.16,8e-05,537.1093749999999,26513.671874999996,25976.562499999996,6835.937499999999,0,30273.437499999996,0.3547411395328143,46.0,14.626401901245117,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.11479867e-32 1.21435101e-01 9.01537325e-01 ... 1.16348389e-04
 1.15347079e-04 5.80645253e-05]",15.0,"[0, 1]",46.0,14.0,0,0,1,1,0,0
274,5,59,5,19,1.0,3417.9687499999995,21.06514285714286,12,16911929.204035543,11803.883888193655,0.4275427818345044,84.8690472029648,1633350.5412544413,13.667876243591309,"[0, 0]","[396789.55078125, 127697.75390625004]",0.07066967257825962,20.16,9e-05,439.45312499999994,27783.203124999996,27343.749999999996,6835.937499999999,1,38330.07812499999,0.2569042749797422,46.0,13.667876243591309,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[6.27074251e-31 1.39328924e-01 1.03278109e+00 ... 1.96782426e-05
 2.09141389e-05 9.75560707e-06]",15.0,"[0, 1]",46.0,13.0,0,0,0,1,1,1
275,5,60,5,18,1.0,3417.9687499999995,21.06514285714286,12,14031359.845430717,12795.327707675813,0.4609242611514257,77.15085308215137,1411929.8086252343,12.567534446716309,"[0, 0]","[350866.6992187499, 127697.75390625004]",0.14125919020859512,20.16,9e-05,244.14062499999997,27636.718749999996,27392.578124999996,6835.937499999999,1,28124.999999999996,0.30720225541237006,46.0,12.567534446716309,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.56768563e-31 1.07398009e-01 8.07197337e-01 ... 3.67903692e-05
 3.80909059e-05 1.84006924e-05]",15.0,"[0, 1]",46.0,12.0,0,0,0,1,1,1
276,5,61,5,17,1.0,3466.7968749999995,20.768450704225355,12,8960333.770751504,11578.565899226422,0.5175166979612696,59.65599321612853,1205824.8565584673,11.604935646057129,"[0, 0]","[279968.26171875, 98693.84765625]",0.19386384962538117,19.44,9e-05,146.48437499999997,27392.578124999996,27246.093749999996,6933.593749999999,1,30224.609374999996,0.2851053808019805,46.0,11.604935646057129,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[0.00000000e+00 5.62074820e-02 4.22698730e-01 ... 3.79068241e-05
 3.77264636e-05 1.89089495e-05]",15.0,"[0, 1]",46.0,11.0,0,0,0,1,1,1
277,5,62,5,16,1.0,3466.7968749999995,20.768450704225355,12,8736491.715101253,8249.7556983264,0.3772280366413684,47.15127450034897,1132200.3136224742,10.599479675292969,"[0, 0]","[281176.75781249994, 119641.11328125004]",0.2076765559090178,20.16,0.0001,341.79687499999994,25781.249999999996,25439.453124999996,6933.593749999999,1,25781.249999999996,0.311469529682245,46.0,10.599479675292969,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[5.64366826e-32 5.72649245e-02 4.25979805e-01 ... 5.81797180e-05
 5.89678384e-05 2.89402808e-05]",15.0,"[0, 1]",46.0,10.0,0,0,0,1,1,1
278,5,63,5,15,1.0,3417.9687499999995,21.06514285714286,12,9471575.508567177,11437.540325667245,0.4120646710101072,53.51244163366771,1168685.0300650974,9.60087776184082,"[0, 0]","[283593.7500000001, 12890.625000000044]",0.17346494038225924,20.88,9e-05,439.45312499999994,26660.156249999996,26220.703124999996,6835.937499999999,1,7812.499999999999,0.3293931322301583,46.0,9.60087776184082,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.56768563e-31 6.20227184e-02 4.70630736e-01 ... 2.54258665e-05
 2.57658031e-05 1.26463048e-05]",15.0,"[0, 1]",46.0,9.0,0,0,0,1,1,1
279,5,64,5,14,1.0,3417.9687499999995,21.06514285714286,12,14824693.513312202,13631.488903032126,0.4102953121841414,67.41251029680382,1452146.1739419235,8.606690406799316,"[0, 0]","[380273.4375000001, 33032.226562500044]",0.17852167352810933,21.599999999999998,8e-05,390.62499999999994,28564.453124999996,28173.828124999996,6835.937499999999,1,28076.171874999996,0.23287322315022752,46.0,8.606690406799316,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[4.45919468e-32 8.15068149e-02 6.17569481e-01 ... 2.48672929e-05
 2.53441296e-05 1.22684851e-05]",15.0,"[0, 1]",46.0,8.0,0,0,0,1,1,1
280,5,65,5,13,1.0,3369.1406249999995,21.370434782608697,12,10721163.766052548,10751.955854915639,0.3797647621935214,59.101165285821,1343385.7212169147,7.522946834564209,"[0, 0]","[310986.32812500006, 98291.01562499997]",0.06668862309463819,20.16,9e-05,488.28124999999994,23437.499999999996,22949.218749999996,6738.281249999999,1,30322.265624999996,0.41346728241842146,46.0,7.522946834564209,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[3.07266383e-31 9.31654107e-02 6.21653566e-01 ... 3.67296215e-06
 3.34161581e-06 1.74900025e-06]",15.0,"[0, 1]",46.0,7.0,0,0,0,1,1,1
281,5,66,5,12,1.0,3369.1406249999995,21.370434782608697,12,10562184.784362826,12580.660927967137,0.4831591174250156,72.16383237937416,1414621.9893046862,6.50972318649292,"[0, 0]","[286010.7421875, 84997.55859375003]",0.10887472252937491,19.44,0.0001,390.62499999999994,23193.359374999996,22802.734374999996,6738.281249999999,1,30419.921874999996,0.5910619582186383,46.0,6.50972318649292,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[7.13471148e-31 9.74831085e-02 6.79924088e-01 ... 1.76844358e-05
 1.89193136e-05 8.77448225e-06]",15.0,"[0, 1]",46.0,6.0,0,0,0,1,1,1
282,5,67,5,11,1.0,3320.3124999999995,21.684705882352944,12,12858661.173360394,13075.33218289145,0.4314136107364197,70.67593224894686,1496797.764521735,5.6177568435668945,"[0, 0]","[408068.84765624994, 60424.8046875]",0.11293436137700508,19.44,0.0001,244.14062499999997,34521.48437499999,34277.34374999999,6640.624999999999,1,10205.078124999998,0.23919441925183269,46.0,5.6177568435668945,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[6.96749168e-34 7.81141924e-02 5.75759490e-01 ... 1.09018879e-05
 1.14559189e-05 5.35661567e-06]",15.0,"[0, 1]",46.0,5.0,0,0,0,1,1,1
283,5,68,5,10,1.0,3320.3124999999995,21.684705882352944,12,8663576.83606225,9900.401484901906,0.33947099678125975,65.72951223249878,1454514.864402996,4.563338279724121,"[0, 0]","[288830.56640625006, 91442.87109375004]",0.0,19.44,0.00011,585.9374999999999,29492.187499999996,28906.249999999996,6640.624999999999,1,10205.078124999998,0.3636321553365727,46.0,4.563338279724121,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.26982536e-31 7.48683564e-02 5.61499817e-01 ... 3.97963248e-06
 4.51885965e-06 1.99210926e-06]",15.0,"[0, 1]",46.0,4.0,0,0,0,1,1,1
284,5,69,5,9,1.0,3271.4843749999995,22.008358208955226,12,22420372.310191844,20081.16600389764,0.6164471640664346,64.45375477165474,1674254.229348644,3.575364112854004,"[0, 0]","[728320.3125, 38671.87500000002]",0.08036175731629187,19.44,8e-05,585.9374999999999,34716.79687499999,34130.85937499999,6542.968749999999,0,10205.078124999998,0.3848475511471986,46.0,3.575364112854004,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.18500539e-30 1.00672083e-01 7.37336948e-01 ... 9.36010267e-07
 1.44669787e-06 4.66090808e-07]",15.0,"[0, 1]",46.0,3.0,0,0,1,1,0,0
285,5,70,5,8,1.0,3271.4843749999995,22.008358208955226,12,11449952.133609148,10434.02426232654,0.37629684910417527,57.687266544774786,1518533.124925598,2.5448741912841797,"[0, 0]","[376245.1171875001, 14904.785156250044]",0.13579633093543406,19.44,0.0001,537.1093749999999,37597.65624999999,37060.54687499999,6542.968749999999,1,10205.078124999998,0.4586008296957899,46.0,2.5448741912841797,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[3.07266383e-31 6.92223260e-02 4.66981731e-01 ... 3.21998710e-06
 4.00256926e-06 1.60715894e-06]",15.0,"[0, 1]",46.0,2.0,0,0,0,1,1,1
286,5,71,5,7,1.0,3222.6562499999995,22.341818181818184,12,10628633.833703,10238.554445839141,0.29789807079469904,48.6369330136068,1337153.2279418495,1.5668658018112183,"[0, 0]","[293261.71874999994, 52770.99609375002]",0.17353359499731894,19.44,0.0001,439.45312499999994,29492.187499999996,29052.734374999996,6445.312499999999,1,28124.999999999996,0.2839728855306006,46.0,1.5668658018112183,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.10766623e-32 9.87797055e-02 6.37708611e-01 ... 9.75681039e-07
 1.83873730e-06 4.89435484e-07]",15.0,"[0, 1]",46.0,1.0,0,0,0,1,1,1
287,7,0,7,6,1.0,3271.4843749999995,22.008358208955226,12,10575514.770053066,11288.286759686815,0.5331853023779178,42.18443337559196,1176914.8422628131,1.8772809505462646,"[0, 0]","[315014.64843750006, 10876.464843750044]",0.08031211391072868,20.16,8e-05,488.28124999999994,27148.437499999996,26660.156249999996,6542.968749999999,1,35888.67187499999,0.3334344290666247,48.0,1.8772809505462646,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.50829701e-32 5.00663952e-02 3.79425327e-01 ... 9.40310722e-06
 9.82382223e-06 4.61426874e-06]",15.0,"[0, 1]",48.0,1.0,0,0,0,1,1,1
288,7,1,7,7,1.0,3320.3124999999995,21.684705882352944,12,11475592.644617902,11142.874158239887,0.49708330588516325,44.90027259869327,1318987.5636260589,2.963650703430176,"[0, 0]","[341601.56249999994, 91845.70312499996]",0.0,19.44,8e-05,488.28124999999994,26269.531249999996,25781.249999999996,6640.624999999999,1,30419.921874999996,0.42407119468263266,48.0,2.963650703430176,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.41091707e-32 3.38965546e-02 2.54747572e-01 ... 4.13918472e-05
 4.18773167e-05 2.05520235e-05]",15.0,"[0, 1]",48.0,2.0,0,0,0,1,1,1
289,7,2,7,8,1.0,3320.3124999999995,21.684705882352944,12,27930881.430850115,13475.773630025713,0.3929429770567991,76.70938791375035,2037497.4107191716,3.973736047744751,"[0, 0]","[601831.0546874999, 162341.30859374994]",0.0856347400747699,20.16,8e-05,488.28124999999994,32910.15624999999,32421.874999999993,6640.624999999999,0,28124.999999999996,0.2991545267594168,48.0,3.973736047744751,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.60531008e-30 7.04869349e-02 5.33657483e-01 ... 1.41608908e-05
 1.43352792e-05 7.06723777e-06]",15.0,"[0, 1]",48.0,3.0,0,0,1,1,0,0
290,7,3,7,9,1.0,3369.1406249999995,21.370434782608697,12,17239578.533775672,13877.585333394383,0.46990891399454343,77.10096123249916,1730499.2317266532,4.981045246124268,"[0, 0]","[395178.2226562499, 30212.40234375]",0.0,20.16,9e-05,537.1093749999999,23291.015624999996,22753.906249999996,6738.281249999999,1,38378.90624999999,0.3177740357517096,48.0,4.981045246124268,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[3.37226597e-31 9.75248227e-02 6.99263959e-01 ... 6.89760992e-05
 7.15104670e-05 3.45110151e-05]",15.0,"[0, 1]",48.0,4.0,0,0,0,1,1,1
291,7,4,7,10,1.0,3417.9687499999995,21.06514285714286,12,25257676.379302815,14922.339568503916,0.4441056135418163,95.95730287710208,1717613.6217594207,5.993111610412598,"[0, 0]","[462854.0039062499, 85803.22265624996]",0.09325786722570062,20.16,9e-05,439.45312499999994,29492.187499999996,29052.734374999996,6835.937499999999,0,30273.437499999996,0.2743595031241405,48.0,5.993111610412598,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.56768563e-31 1.12266881e-01 7.40104867e-01 ... 8.51518307e-07
 1.59738877e-06 3.92867892e-07]",15.0,"[0, 1]",48.0,5.0,0,0,1,1,0,0
292,7,5,7,11,1.0,3417.9687499999995,21.06514285714286,12,13935671.53135584,11486.069513484003,0.4189369253383135,76.15525190631698,1477296.4345727758,7.097729206085205,"[0, 0]","[349255.37109375006, 35046.386718750044]",0.10454973106650564,20.88,9e-05,390.62499999999994,25146.484374999996,24755.859374999996,6835.937499999999,1,28124.999999999996,0.25731028631023595,48.0,7.097729206085205,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.00331880e-31 9.79263930e-02 6.56466872e-01 ... 1.47931454e-06
 2.39979031e-06 7.46850704e-07]",15.0,"[0, 1]",48.0,7.0,0,0,0,1,1,1
293,7,6,7,12,1.0,3466.7968749999995,20.768450704225355,12,21225881.133462783,12358.370264527417,0.38230137742031933,78.88143719988548,1639044.7527518598,8.090153694152832,"[0, 0]","[477758.7890624999, 8862.304687500044]",0.08477566816519211,20.88,9e-05,488.28124999999994,31005.859374999996,30517.578124999996,6933.593749999999,0,30419.921874999996,0.30443742975000215,48.0,8.090153694152832,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[4.71002438e-31 1.23872828e-01 8.22856304e-01 ... 1.43508147e-05
 1.59823523e-05 7.02514894e-06]",15.0,"[0, 1]",48.0,8.0,0,0,1,1,0,0
294,7,7,7,13,1.0,3466.7968749999995,20.768450704225355,12,19866284.417174265,13754.641125369802,0.48053470141119214,70.3446756247503,1393399.0415801487,9.090795516967773,"[0, 0]","[422973.6328125, 11682.128906249978]",0.13111419075270203,20.16,9e-05,488.28124999999994,23388.671874999996,22900.390624999996,6933.593749999999,0,5029.296874999999,0.20756233348657183,48.0,9.090795516967773,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[4.35468230e-33 1.29885690e-01 8.52085526e-01 ... 2.95366137e-05
 3.20722002e-05 1.46524040e-05]",15.0,"[0, 1]",48.0,9.0,0,0,1,1,0,0
295,7,8,7,14,1.0,3466.7968749999995,20.768450704225355,12,19277446.2948315,14141.059317405185,0.4982931872516292,67.94274190554307,1316969.6849500039,10.102628707885742,"[0, 0]","[433044.43359375, 134143.06640624994]",0.17872758808410127,20.88,8e-05,390.62499999999994,26806.640624999996,26416.015624999996,6933.593749999999,0,28173.828124999996,0.18825240400704435,48.0,10.102628707885742,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.74187292e-32 1.88018374e-01 1.14555903e+00 ... 2.94282762e-08
 1.19076006e-06 2.28931797e-08]",15.0,"[0, 1]",48.0,10.0,0,0,1,1,0,0
296,7,9,7,15,1.0,3466.7968749999995,20.768450704225355,12,20469182.180991076,14998.94385394851,0.5315416796685334,79.63244142275579,1623164.1914310367,11.15386962890625,"[0, 0]","[427001.953125, 28601.074218750022]",0.214671022949954,19.44,9e-05,537.1093749999999,23583.984374999996,23046.874999999996,6933.593749999999,0,30273.437499999996,0.36899320409910075,48.0,11.15386962890625,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.67289475e-30 1.53907955e-01 1.03025530e+00 ... 3.53375395e-08
 8.87323221e-07 5.76489661e-09]",15.0,"[0, 1]",48.0,11.0,0,0,1,1,0,0
297,7,10,7,16,1.0,3515.6249999999995,20.480000000000004,12,21159614.035186738,14504.653570804378,0.47115854123735434,72.03987363623612,1883191.338064805,12.139511108398438,"[0, 0]","[456811.5234374999, 106750.48828125]",0.1786654557296864,19.44,9e-05,146.48437499999997,27880.859374999996,27734.374999999996,7031.249999999999,0,30468.749999999996,0.2613319764503453,48.0,12.139511108398438,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.36562837e-31 1.32847158e-01 9.31811826e-01 ... 1.52370573e-04
 1.49722720e-04 7.62336843e-05]",15.0,"[0, 1]",48.0,12.0,0,0,1,1,0,0
298,7,11,7,17,1.0,3466.7968749999995,20.768450704225355,12,22986496.06527117,13777.91996888351,0.39633512640748036,69.216070678282,2055223.8943686103,13.057245254516602,"[0, 0]","[478161.62109375006, 37060.546875000044]",0.11695068925152553,19.44,9e-05,439.45312499999994,26660.156249999996,26220.703124999996,6933.593749999999,0,30224.609374999996,0.2603853126266422,48.0,13.057245254516602,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.17750609e-31 1.37664410e-01 9.50592146e-01 ... 8.74570230e-05
 9.09753428e-05 4.36076021e-05]",15.0,"[0, 1]",48.0,13.0,0,0,1,1,0,0
299,7,12,7,18,1.0,3417.9687499999995,21.06514285714286,12,20552058.40175261,13991.930008561727,0.4336971314572869,59.4150294848149,1744987.964577711,14.033730506896973,"[0, 0]","[434252.92968749994, 26586.914062500022]",0.029592950908433217,19.44,9e-05,341.79687499999994,27343.749999999996,27001.953124999996,6835.937499999999,0,30419.921874999996,0.37885275508511423,48.0,14.033730506896973,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.51526450e-31 9.39453504e-02 6.30398896e-01 ... 5.28624331e-05
 5.09281832e-05 2.62515310e-05]",15.0,"[0, 1]",48.0,14.0,0,0,1,1,0,0
300,7,13,7,19,1.0,3417.9687499999995,21.06514285714286,12,15728875.036049433,10145.946502342524,0.3669196675487371,46.66548782905111,1549933.348967784,14.996088027954102,"[0, 0]","[397595.21484375006, 16918.945312500044]",0.09062267006137316,19.44,9e-05,488.28124999999994,28271.484374999996,27783.203124999996,6835.937499999999,1,30419.921874999996,0.8795491778470234,48.0,14.996088027954102,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.26982536e-31 5.40881405e-02 3.77858500e-01 ... 1.44187994e-05
 1.52552324e-05 7.13186206e-06]",15.0,"[0, 1]",48.0,14.0,0,0,0,1,1,1
301,7,14,7,20,1.0,3369.1406249999995,21.370434782608697,12,11128872.82086027,11753.43538370829,0.5285789634971088,36.88349785286345,1350482.5505599945,16.03293800354004,"[0, 0]","[340393.06640625, 151062.01171875]",0.1020179921750392,19.44,8e-05,585.9374999999999,25146.484374999996,24560.546874999996,6738.281249999999,1,10205.078124999998,0.2983243936283399,48.0,16.03293800354004,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[5.85966051e-31 3.80507796e-02 2.76542973e-01 ... 2.21264052e-05
 2.30952356e-05 1.10467966e-05]",15.0,"[0, 1]",48.0,16.0,0,0,0,1,1,1
302,7,15,7,21,1.0,3320.3124999999995,21.684705882352944,12,5192338.952664337,4601.59164271369,0.3610458171179963,11.386717680432872,711833.5756483742,16.95454216003418,"[0, 0]","[219543.45703125, 97082.51953125003]",0.0,18.72,9e-05,390.62499999999994,23974.609374999996,23583.984374999996,6640.624999999999,1,30175.781249999996,0.25303274507701784,48.0,16.95454216003418,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.51526450e-31 1.89228758e-02 1.25302956e-01 ... 3.46443559e-06
 3.90625550e-06 1.81199177e-06]",15.0,"[0, 1]",48.0,16.0,0,0,0,1,1,1
303,7,16,7,22,1.0,9619.140624999998,7.485076142131981,12,1073485.1367291051,3326.6327893183266,0.5405927854051265,5.674404586341019,363965.13712289126,17.8785457611084,"[0, 0]","[107556.15234375004, 125280.76171875003]",0.08585998503761594,17.28,9e-05,830.0781249999999,18164.062499999996,17333.984374999996,19238.281249999996,0,7763.671874999999,0.34009155110079287,48.0,17.8785457611084,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[3.17456340e-32 3.34592005e-03 2.33680575e-02 ... 5.26076502e-05
 5.28559815e-05 2.62497594e-05]",15.0,"[0, 1]",48.0,17.0,0,0,0,0,1,0
304,7,17,7,23,1.0,7519.531249999999,9.575064935064937,12,39116.06897954678,2424.895821871453,0.9514214407804832,0.5934175175447275,129032.78736699578,18.885292053222656,"[0, 0]","[14904.785156250044, 119641.11328125004]",0.7926272009282833,16.560000000000002,0.0001,2343.7499999999995,8740.234374999998,6396.484374999998,15039.062499999998,0,30419.921874999996,0.5702047005786544,48.0,18.885292053222656,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.92041490e-32 9.23021922e-05 6.60772890e-04 ... 6.81086267e-05
 6.79125773e-05 3.39573183e-05]",15.0,"[0, 1]",48.0,18.0,1,0,0,0,0,0
305,7,18,7,24,1.0,7568.359374999999,9.513290322580646,12,28247.136667471103,2098.7575253225828,0.9455310976175451,0.268478895767685,117021.24864689966,19.86475372314453,"[0, 0]","[8056.640625, 77746.58203124996]",0.0,15.84,9e-05,3173.8281249999995,5273.437499999999,2099.6093749999995,15136.718749999998,0,7763.671874999999,0.3751318653756079,48.0,19.86475372314453,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[6.80419110e-35 1.07771386e-04 7.10843863e-04 ... 1.04043917e-05
 1.02233337e-05 5.09682385e-06]",15.0,"[0, 1]",48.0,19.0,1,0,0,0,0,0
306,7,19,7,25,1.0,4003.9062499999995,17.982439024390246,12,29045.949717077106,2068.3924658290216,0.8392736993884712,0.3356553773025846,130701.16574136892,20.909093856811523,"[0, 0]","[8862.304687500044, 80566.40625]",0.6896852591025435,17.28,0.00013,2685.5468749999995,5273.437499999999,2587.8906249999995,8007.812499999999,0,30371.093749999996,0.26034818385580055,48.0,20.909093856811523,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.18556226e-32 5.68454609e-04 3.66258322e-03 ... 4.57602862e-05
 4.58913265e-05 2.30707269e-05]",15.0,"[0, 1]",48.0,20.0,1,0,0,1,0,0
307,7,20,7,26,1.0,5371.093749999999,13.405090909090912,12,399868.22232832806,2269.0607247890002,0.4825706107535294,1.770793024963481,223724.67225844727,21.974092483520508,"[0, 0]","[51965.33203124998, 140991.2109375]",0.09586838377209717,14.399999999999999,0.00011,1562.4999999999998,15136.718749999998,13574.218749999998,10742.187499999998,0,28124.999999999996,0.2964771226204606,48.0,21.974092483520508,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[3.93010078e-33 3.15419702e-03 1.81452244e-02 ... 1.08500140e-08
 2.34184372e-08 5.61657770e-09]",15.0,"[0, 1]",48.0,21.0,0,0,0,0,1,0
