row,record,x_localized,y_localized,x_bin,y_bin,impactor,frequency,thickness,expected_thickness,amplitude,noise_amplitude,noise_ratio,voltage_max,thickness_frequency_amplitude,p_wave_integral,transducers_clipped,transducers_amp_max,exp_decay,time_delay,contact_time,starting_frequency,ending_frequency,frequency_range,calculated_cpp,ie_defects,pre_impact_resonance_frequency,pre_impact_resonance_frequency_amplitude,frequencies,mean_amplitudes,impactor_mass,sensor_ids,noise,clipped,debond,thickness_diff,defect,ie_defect
11,0,288.0,62.46323776245117,288.0,62.0,1.0,4589.843750000001,15.686808510638294,12,14590403.809458068,18350.70154396925,0.5286940864321614,557922.36328125,10.805181467047422,16006717.089631215,"[0, 0, 0]","[557922.36328125, 255798.33984375, 167980.95703125006]",0.09873323993515871,15.84,6.7e-05,2148.4375000000005,26855.468750000004,24707.031250000004,9179.687500000002,0,97.65625000000001,1.935036187954225,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.68613299e-31 2.90554234e-02 4.67069535e-02 ... 2.57925326e-05
 2.69526959e-05 3.25344944e-05]",8.5,"[0, 1, 2]",0,0,1,1,0,0
11,1,288.0,61.51665115356445,288.0,61.0,1.0,4687.500000000001,15.359999999999998,12,466254.73269485845,10416.181605758296,1.0,90637.20703125,0.23495180315904443,2595874.7328857416,"[0, 0, 0]","[90637.20703125, 329516.60156249994, 188122.55859375006]",0.13907731112104663,16.272,8.7e-05,390.62500000000006,29492.187500000004,29101.562500000004,9375.000000000002,0,3173.8281250000005,0.4957738565317449,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.12232082e-33 3.64041055e-03 5.89597197e-03 ... 7.29119221e-07
 1.75677404e-06 5.32659212e-06]",8.5,"[0, 1, 2]",1,0,1,1,0,0
11,2,288.0,60.59814453125,288.0,60.0,1.0,4980.468750000001,14.456470588235291,12,9344238.926150799,11896.734673236746,0.5586552098494786,475341.796875,3.9162633362843753,11062107.235977303,"[0, 0, 0]","[475341.796875, 294873.04687499994, 226794.43359374994]",0.045690811448450906,15.48,6.5e-05,1660.1562500000002,28417.968750000004,26757.812500000004,9960.937500000002,0,97.65625000000001,1.0253829001314987,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.97260515e-33 1.69726239e-02 2.69485812e-02 ... 3.10553784e-05
 3.14794403e-05 3.33759073e-05]",8.5,"[0, 1, 2]",0,0,1,1,0,0
11,3,288.0,59.49495315551758,288.0,59.0,1.0,5078.125000000001,14.178461538461537,12,1605099.6455234617,13406.766405639353,0.8355538377523479,137768.55468750006,3.387377467021972,6705423.510566568,"[0, 0, 0]","[137768.55468750006, 93859.86328124996, 68078.61328124997]",0.2663419434221075,15.552,8.9e-05,341.79687500000006,18310.546875000004,17968.750000000004,10156.250000000002,0,97.65625000000001,1.5228175283252687,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.73658301e-33 1.40482273e-02 2.17217142e-02 ... 6.57761563e-06
 4.44695565e-06 2.66024628e-06]",8.5,"[0, 1, 2]",0,0,1,1,0,0
11,4,288.0,58.518306732177734,288.0,58.0,1.0,5078.125000000001,14.178461538461537,12,8909906.031353565,16198.712457058584,0.6032922959218913,283593.7500000001,8.642361498921092,11639357.56153009,"[0, 0, 0]","[283593.7500000001, 169592.28515625003, 80969.23828125003]",0.11875826713226033,15.552,7.2e-05,1855.4687500000002,23681.640625000004,21826.171875000004,10156.250000000002,0,1855.4687500000002,1.8434763894054045,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.66724291e-36 3.17512621e-02 5.03600197e-02 ... 2.30185262e-05
 1.19178639e-05 2.93640329e-06]",8.5,"[0, 1, 2]",0,0,1,1,0,0
11,5,288.0,57.42731857299805,288.0,57.0,1.0,5029.296875000001,14.316116504854367,12,9631427.107967993,14251.4466518127,0.6170466162847171,429016.11328125,5.701073230870494,11878143.322893076,"[0, 0, 0]","[429016.11328125, 211486.81640625, 176037.59765625006]",0.08109822499698378,15.623999999999999,6.6e-05,976.5625000000001,29736.328125000004,28759.765625000004,10058.593750000002,0,97.65625000000001,1.581008654444932,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.91838935e-34 2.05939709e-02 3.28766533e-02 ... 1.37808105e-04
 1.21773146e-04 1.24718417e-04]",8.5,"[0, 1, 2]",0,0,1,1,0,0
11,6,288.0,56.390586853027344,288.0,56.0,1.0,5078.125000000001,14.178461538461537,12,12676641.516864114,20464.600186749474,0.6773559503558192,491052.24609375,6.866712073743036,12658146.34755572,"[0, 0, 0]","[491052.24609375, 273522.94921875, 185705.56640625003]",0.10972172164552181,15.84,6.8e-05,1708.9843750000002,26806.640625000004,25097.656250000004,10156.250000000002,0,97.65625000000001,2.7353892973106766,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.39719653e-32 3.97958614e-02 6.31338315e-02 ... 1.46394816e-05
 2.39944585e-05 3.50812261e-05]",8.5,"[0, 1, 2]",0,0,1,1,0,0
11,7,288.0,55.423744201660156,288.0,55.0,1.0,5126.953125000001,14.04342857142857,12,45408.499525278676,2420.319081758669,0.9314109225488867,52770.99609375002,0.03249558146040536,1208748.8118394935,"[0, 0, 0]","[52770.99609375002, 211486.81640625, 211889.64843750003]",0.1944035575760571,16.2,6.2e-05,2441.4062500000005,23046.875000000004,20605.468750000004,10253.906250000002,0,2294.9218750000005,0.05258538317463477,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.15181347e-34 4.11191963e-04 6.49709769e-04 ... 2.73652904e-05
 2.07971711e-05 1.44447300e-05]",8.5,"[0, 1, 2]",0,0,1,1,0,0
11,8,288.0,54.42287063598633,288.0,54.0,1.0,5273.437500000001,13.65333333333333,12,6757353.100497549,14188.59610830516,0.6914246294615211,374230.95703125,2.262436679925918,9076450.52137195,"[0, 0, 0]","[374230.95703125, 240490.72265624994, 201818.84765625003]",0.10164716413868148,16.056,6.7e-05,1708.9843750000002,26806.640625000004,25097.656250000004,10546.875000000002,0,97.65625000000001,1.4549816523471524,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.62248869e-33 8.98416582e-03 1.42899702e-02 ... 2.70970889e-05
 2.71483829e-05 2.65006328e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
11,9,288.0,53.44244384765625,288.0,53.0,1.0,10058.593750000002,7.158058252427184,12,24027023.480688818,26282.438188061402,0.7667117122169131,678369.140625,4.765709459673514,17191253.432217557,"[0, 0, 0]","[678369.140625, 294873.04687499994, 139782.71484375006]",0.054224498248743834,15.84,6.6e-05,976.5625000000001,32226.562500000004,31250.000000000004,20117.187500000004,0,97.65625000000001,3.8464899491472613,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.39989315e-32 2.32007203e-02 3.69192502e-02 ... 6.25955348e-05
 6.23404746e-05 5.95639505e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
11,10,288.0,52.48668670654297,288.0,52.0,1.0,6250.000000000001,11.519999999999998,12,11156339.704803037,23584.913274971226,0.8842122520514959,448754.8828125,4.898237512175601,12651055.25370214,"[0, 0, 0]","[448754.8828125, 221960.44921875003, 63244.628906250044]",0.15876689222721752,15.984000000000002,7e-05,732.4218750000001,25292.968750000004,24560.546875000004,12500.000000000002,0,97.65625000000001,3.5847159228059864,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.99748784e-33 1.00854212e-02 1.59170472e-02 ... 1.26633652e-04
 1.24006441e-04 1.18826901e-04]",8.5,"[0, 1, 2]",0,0,1,0,0,0
11,11,288.0,51.617008209228516,288.0,51.0,1.0,6054.687500000001,11.891612903225806,12,22051170.694594502,19567.34053116082,0.6725362385288417,675549.3164062499,3.7722296393400536,13001429.080176162,"[0, 0, 0]","[675549.3164062499, 288024.90234375, 309374.99999999994]",0.04531160146009939,15.768,6.4e-05,537.1093750000001,32519.531250000004,31982.421875000004,12109.375000000002,0,1757.8125000000002,4.389786062336643,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.99988128e-33 5.28980609e-03 8.50505642e-03 ... 5.95289494e-05
 4.15828842e-05 2.50072068e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
11,12,288.0,50.45722961425781,288.0,50.0,1.0,5908.203125000001,12.186446280991733,12,6715186.296346462,17833.852850460105,1.0,346838.37890624994,3.3696575518111023,8887082.045974035,"[0, 0, 0]","[346838.37890624994, 170397.94921874994, 140588.37890624997]",0.08067013503757282,15.336,7e-05,146.48437500000003,36865.23437500001,36718.75000000001,11816.406250000002,0,97.65625000000001,1.6056105843559145,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.26205164e-32 3.72140447e-03 6.00611692e-03 ... 1.81191184e-04
 1.80804844e-04 1.74850217e-04]",8.5,"[0, 1, 2]",1,0,1,0,0,0
11,13,288.0,49.48682403564453,288.0,49.0,1.0,5859.375000000001,12.287999999999997,12,3954041.076867641,11103.626775245231,1.0,327905.2734375,0.9312922327416001,5711584.883003339,"[0, 0, 0]","[327905.2734375, 206652.83203124994, 142199.70703124994]",0.06407005702651437,15.48,6.7e-05,1025.3906250000002,27197.265625000004,26171.875000000004,11718.750000000002,0,97.65625000000001,1.1007374126705027,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.02931297e-32 1.73301383e-04 2.79502682e-04 ... 3.33609294e-05
 3.36303211e-05 3.37090497e-05]",8.5,"[0, 1, 2]",1,0,1,0,0,0
11,14,288.0,48.5164909362793,288.0,48.0,1.0,14111.328125000002,5.102283737024221,12,4636091.213108971,7097.7086019968265,0.6025358458438921,221960.44921875003,1.073253463772223,6331210.039227068,"[0, 0, 0]","[221960.44921875003, 205847.16796875003, 145422.36328125003]",0.06690271429650851,16.128,7e-05,927.7343750000001,25146.484375000004,24218.750000000004,28222.656250000004,0,97.65625000000001,0.28275842998668665,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.64802952e-33 1.71647675e-04 2.84727245e-04 ... 2.72497219e-05
 3.63685226e-05 4.63744854e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
11,15,288.0,47.503196716308594,288.0,47.0,1.0,7031.250000000001,10.239999999999998,12,17325464.571856532,19863.282329028054,0.748226340799848,603039.5507812499,2.9029208514268348,12498399.451436356,"[0, 0, 0]","[603039.5507812499, 246533.20312499994, 66467.28515625]",0.0,15.696000000000002,6.8e-05,1367.1875000000002,27294.921875000004,25927.734375000004,14062.500000000002,0,97.65625000000001,2.335514257394417,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.72822695e-32 7.78525181e-04 1.32786305e-03 ... 3.94825411e-06
 8.57222742e-07 3.73705989e-08]",8.5,"[0, 1, 2]",0,0,1,0,0,0
11,16,288.0,46.508522033691406,288.0,46.0,1.0,26708.984375000004,2.695722120658135,12,37392603.366940826,14940.867077615048,0.35225174644849716,679980.46875,5.750268306534779,19448729.142360184,"[0, 0, 0]","[679980.46875, 482995.60546875, 74926.75781250003]",0.04223605812334279,15.768,6.1e-05,1708.9843750000002,34521.48437500001,32812.50000000001,53417.96875000001,0,1367.1875000000002,1.8602675076519275,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.17420578e-32 6.44520121e-04 1.12103402e-03 ... 1.90087610e-05
 9.98610181e-06 4.80142395e-06]",8.5,"[0, 1, 2]",0,0,1,0,0,0
11,17,288.0,45.51954650878906,288.0,45.0,1.0,10742.187500000002,6.7025454545454535,12,6997790.57693833,13982.182962409266,0.8181833222348637,335559.08203124994,1.16262769122946,7190989.826148,"[0, 0, 0]","[335559.08203124994, 240490.72265624994, 145019.53125]",0.07753364228019113,20.232,7e-05,1171.8750000000002,26562.500000000004,25390.625000000004,21484.375000000004,0,97.65625000000001,1.4172779014555212,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.82183413e-34 1.69222312e-03 2.81321536e-03 ... 7.27346280e-05
 6.69176280e-05 5.78973801e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
11,18,288.0,44.42012023925781,288.0,44.0,1.0,11230.468750000002,6.411130434782608,12,13141006.671437392,15935.96260319897,0.8474517193993882,550671.38671875,1.5890759740780582,8603066.606215881,"[0, 0, 0]","[550671.38671875, 298498.53515625, 243713.37890625]",0.055567216919912066,20.952,6.7e-05,1074.2187500000002,30517.578125000004,29443.359375000004,22460.937500000004,0,97.65625000000001,1.7576408425688297,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.51084388e-33 3.59723216e-03 5.90720986e-03 ... 2.62710408e-05
 3.16246611e-05 3.88787303e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
11,19,288.0,43.45147705078125,288.0,43.0,1.0,7128.906250000001,10.09972602739726,12,4568294.611424981,11684.222803280874,0.9361377323155722,370605.46875,0.5228065484163108,5445001.774295684,"[0, 0, 0]","[370605.46875, 236865.23437499994, 173620.60546875003]",0.052196125343554806,20.16,7e-05,1220.7031250000002,27294.921875000004,26074.218750000004,14257.812500000002,0,2001.9531250000002,0.7218328738018592,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.93749881e-33 3.01743282e-03 4.95403928e-03 ... 7.32831715e-05
 6.39226627e-05 5.50962758e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
11,20,288.0,42.462486267089844,288.0,42.0,1.0,15332.031250000002,4.696050955414012,12,9099037.600410428,13606.849027394484,0.9813351675729212,411291.50390624994,1.4311439852820316,7506761.975962851,"[0, 0, 0]","[411291.50390624994, 326696.77734374994, 194165.03906250006]",0.0,21.168,6.6e-05,1220.7031250000002,30322.265625000004,29101.562500000004,30664.062500000004,0,2001.9531250000002,1.0055482606889208,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.51084388e-33 4.94204328e-03 8.06324207e-03 ... 1.96501020e-05
 9.42750791e-06 4.46833693e-06]",8.5,"[0, 1, 2]",0,0,1,0,0,0
12,0,288.0,63.0240364074707,288.0,63.0,1.0,4638.671875000001,15.521684210526313,12,12702477.371220909,14121.935809526485,0.4790368454909092,490246.58203125,8.747054000656588,14451253.741953729,"[0, 0, 0]","[490246.58203125, 361743.16406249994, 238476.56249999994]",0.0829487230517694,15.84,6.4e-05,1562.5000000000002,30322.265625000004,28759.765625000004,9277.343750000002,0,97.65625000000001,1.3173072973593616,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.28437863e-32 1.89754502e-02 3.02818815e-02 ... 4.76076602e-05
 5.29940275e-05 6.15919833e-05]",8.5,"[0, 1, 2]",0,0,1,1,0,0
12,1,288.0,62.2827033996582,288.0,62.0,1.0,4638.671875000001,15.521684210526313,12,9790807.916849514,15953.390977993393,0.5724245501506222,390747.0703125,6.844893117322978,12963565.995211765,"[0, 0, 0]","[390747.0703125, 279968.26171875, 183288.57421875]",0.07814165069933711,15.696000000000002,6.9e-05,1464.8437500000002,26171.875000000004,24707.031250000004,9277.343750000002,0,97.65625000000001,1.4586383853190452,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.97260515e-33 2.31028917e-02 3.69774567e-02 ... 2.30288340e-04
 1.84037386e-04 1.45746479e-04]",8.5,"[0, 1, 2]",0,0,1,1,0,0
12,2,288.0,61.311275482177734,288.0,61.0,1.0,4443.359375000001,16.20395604395604,12,33290.42302774837,4752.565058057082,1.0,43908.69140624998,0.03135458455299568,1113213.7770799357,"[0, 0, 0]","[43908.69140624998, 209875.48828125003, 128906.25]",0.7770443464816711,15.120000000000001,7.6e-05,292.96875000000006,45751.95312500001,45458.98437500001,8886.718750000002,0,97.65625000000001,0.07448092837603647,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.74954148e-35 3.96576953e-04 6.31074011e-04 ... 1.34334600e-04
 1.05315719e-04 8.01341897e-05]",8.5,"[0, 1, 2]",1,0,1,1,0,0
12,3,288.0,60.21733474731445,288.0,60.0,1.0,5029.296875000001,14.316116504854367,12,11332357.407680789,13189.109023264913,0.603234769400815,490246.58203125,4.556250505308313,11580690.693506978,"[0, 0, 0]","[490246.58203125, 337170.41015625, 248547.36328124994]",0.10179833855900179,15.552,6.4e-05,1562.5000000000002,30859.375000000004,29296.875000000004,10058.593750000002,0,97.65625000000001,1.2552740250401688,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.74453195e-33 1.77393269e-02 2.83814313e-02 ... 6.99068093e-05
 5.86210894e-05 4.55618396e-05]",8.5,"[0, 1, 2]",0,0,1,1,0,0
12,4,288.0,59.14981460571289,288.0,59.0,1.0,5029.296875000001,14.316116504854367,12,11409941.75167864,17526.824163698926,0.6076551495966188,410888.671875,9.660617793685727,13363489.754295949,"[0, 0, 0]","[410888.671875, 325891.11328125, 129309.08203125003]",0.10948183990273497,15.623999999999999,7e-05,1611.3281250000002,26367.187500000004,24755.859375000004,10058.593750000002,0,97.65625000000001,1.9348967389075018,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.86490790e-32 3.28297536e-02 5.21564721e-02 ... 1.80144389e-05
 1.40985071e-05 1.08123284e-05]",8.5,"[0, 1, 2]",0,0,1,1,0,0
12,5,288.0,58.246829986572266,288.0,58.0,1.0,5029.296875000001,14.316116504854367,12,8615083.465021195,13830.52996932326,0.5419710200305611,419348.14453124994,6.11151214503349,11175211.05233227,"[0, 0, 0]","[419348.14453124994, 246130.37109375003, 78955.07812500003]",0.10318141564123265,15.552,6.8e-05,1953.1250000000002,26318.359375000004,24365.234375000004,10058.593750000002,0,97.65625000000001,1.3826760435724694,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.51084388e-33 2.65289791e-02 4.25464987e-02 ... 1.28607877e-05
 1.05809611e-05 9.18032742e-06]",8.5,"[0, 1, 2]",0,0,1,1,0,0
12,6,288.0,57.21134948730469,288.0,57.0,1.0,5029.296875000001,14.316116504854367,12,13152787.4979065,14994.09295941539,0.5946082609900163,522473.14453125006,5.80881101118622,11883752.413861826,"[0, 0, 0]","[522473.14453125006, 339587.40234374994, 188525.39062499994]",0.08797484832682667,15.696000000000002,6.5e-05,1464.8437500000002,30322.265625000004,28857.421875000004,10058.593750000002,0,1611.3281250000002,1.937661988340127,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.61394427e-33 2.65067860e-02 4.28142931e-02 ... 2.33379120e-05
 1.33213923e-05 8.61213153e-06]",8.5,"[0, 1, 2]",0,0,1,1,0,0
