row,record,x_localized,y_localized,x_bin,y_bin,impactor,frequency,thickness,expected_thickness,amplitude,noise_amplitude,noise_ratio,voltage_max,thickness_frequency_amplitude,p_wave_integral,transducers_clipped,transducers_amp_max,exp_decay,time_delay,contact_time,starting_frequency,ending_frequency,frequency_range,calculated_cpp,ie_defects,pre_impact_resonance_frequency,pre_impact_resonance_frequency_amplitude,frequencies,mean_amplitudes,impactor_mass,sensor_ids,noise,clipped,debond,thickness_diff,defect,ie_defect
13,3,288.0,60.307064056396484,288.0,60.0,1.0,5029.296875000001,14.316116504854367,12,10695799.347616814,13932.512322671675,0.5426631534119769,456005.859375,6.0555042618064014,12201230.816911882,"[0, 0, 0]","[456005.859375, 271508.7890625, 157104.4921875]",0.1194415925073289,15.408000000000001,6.6e-05,1123.0468750000002,28808.593750000004,27685.546875000004,10058.593750000002,0,97.65625000000001,1.3387068375345896,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.13401206e-33 2.22219404e-02 3.54059767e-02 ... 1.20448552e-05
 9.66791430e-06 1.44366322e-05]",8.5,"[0, 1, 2]",0,0,1,1,0,0
13,4,288.0,59.33943176269531,288.0,59.0,1.0,5029.296875000001,14.316116504854367,12,12413209.457599532,18311.50035190328,0.6679795560294186,490246.58203125,9.241762445049998,13114540.135162445,"[0, 0, 0]","[490246.58203125, 250964.35546874994, 128100.58593749996]",0.0,15.408000000000001,6.8e-05,1757.8125000000002,27197.265625000004,25439.453125000004,10058.593750000002,0,2001.9531250000002,2.280663505175828,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.70936460e-35 3.21292319e-02 5.08240863e-02 ... 1.48438000e-05
 1.70536924e-05 1.94626851e-05]",8.5,"[0, 1, 2]",0,0,1,1,0,0
13,5,288.0,58.306922912597656,288.0,58.0,1.0,5029.296875000001,14.316116504854367,12,16488338.466762854,17799.761817509585,0.569079981173094,597802.734375,7.5684287942362225,13436637.473006481,"[0, 0, 0]","[597802.734375, 359326.171875, 86206.05468749997]",0.08440065649291208,15.48,6.4e-05,1953.1250000000002,30419.921875000004,28466.796875000004,10058.593750000002,0,2001.9531250000002,1.8483298321225654,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.68613299e-33 3.03287171e-02 4.82514228e-02 ... 3.04683544e-05
 3.99829854e-05 4.65829787e-05]",8.5,"[0, 1, 2]",0,0,1,1,0,0
13,6,288.0,57.316158294677734,288.0,57.0,1.0,5078.125000000001,14.178461538461537,12,9832059.109214826,14297.918742578788,0.6885637232594146,440295.41015624994,4.234638883651764,10326293.340807451,"[0, 0, 0]","[440295.41015624994, 315417.48046874994, 223974.60937500003]",0.1203276686005108,15.696000000000002,6.6e-05,1074.2187500000002,28417.968750000004,27343.750000000004,10156.250000000002,0,97.65625000000001,2.0347695943140347,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.25256120e-32 2.22891766e-02 3.56636354e-02 ... 4.97119053e-05
 6.51051517e-05 7.79403275e-05]",8.5,"[0, 1, 2]",0,0,1,1,0,0
13,7,288.0,56.34577178955078,288.0,56.0,1.0,5175.781250000001,13.910943396226413,12,4459251.89918053,16166.787378470646,0.941346704533196,315820.3125,2.5579405288278245,8043655.8961157035,"[0, 0, 0]","[315820.3125, 145019.53125, 170397.94921874994]",0.10683878408141774,16.056,7.2e-05,1367.1875000000002,26367.187500000004,25000.000000000004,10351.562500000002,0,2001.9531250000002,1.6126372579021915,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.90871549e-32 2.00743349e-02 3.18800760e-02 ... 1.95916807e-04
 1.87980172e-04 1.69116945e-04]",8.5,"[0, 1, 2]",0,0,1,0,0,0
13,8,288.0,55.31074142456055,288.0,55.0,1.0,5322.265625000001,13.528073394495411,12,10103039.830401504,14952.753736835846,0.7716820999895697,441101.07421875,2.1900575737600825,9211034.45445364,"[0, 0, 0]","[441101.07421875, 311389.16015624994, 173620.60546875003]",0.07909757262807628,16.056,6.3e-05,927.7343750000001,29736.328125000004,28808.593750000004,10644.531250000002,0,97.65625000000001,1.3028067815681472,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.30994123e-33 1.26804254e-02 2.03160424e-02 ... 6.92869513e-06
 4.13945302e-06 2.77205136e-06]",8.5,"[0, 1, 2]",0,0,1,0,0,0
13,9,288.0,54.278411865234375,288.0,54.0,1.0,13427.734375000002,5.3620363636363635,12,9770636.062228821,19191.2507363303,0.7851064012101078,482592.77343749994,2.146413207305475,10882596.066528447,"[0, 0, 0]","[482592.77343749994, 363354.4921875, 245324.70703124997]",0.11540384508692669,16.2,6.3e-05,1904.2968750000002,28564.453125000004,26660.156250000004,26855.468750000004,0,2880.8593750000005,2.020263447053153,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.44839506e-32 8.18287706e-03 1.30661080e-02 ... 3.51684134e-06
 6.70566558e-06 9.64420930e-06]",8.5,"[0, 1, 2]",0,0,1,0,0,0
13,10,288.0,53.354583740234375,288.0,53.0,1.0,9912.109375000002,7.263842364532017,12,27751824.719611406,16105.613034065971,0.3946408115367908,677160.6445312499,4.505141745639369,18298496.842210177,"[0, 0, 0]","[677160.6445312499, 494274.90234375, 153076.171875]",0.11790699913772507,16.128,6.2e-05,1416.0156250000002,32275.390625000004,30859.375000000004,19824.218750000004,0,1855.4687500000002,2.083577787758525,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.98582222e-32 9.02864222e-03 1.44450539e-02 ... 1.38601246e-04
 1.58979749e-04 1.70123278e-04]",8.5,"[0, 1, 2]",0,0,1,0,0,0
13,11,288.0,52.265892028808594,288.0,52.0,1.0,6201.171875000001,11.610708661417322,12,13497558.935877994,19072.591453069803,0.6144978521548247,548657.2265625,3.5766420720201504,13332180.639418565,"[0, 0, 0]","[548657.2265625, 352880.85937499994, 77746.58203124996]",0.09890971955284747,15.768,6.5e-05,976.5625000000001,29394.531250000004,28417.968750000004,12402.343750000002,0,1757.8125000000002,1.9434391152199193,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.98479990e-33 5.91375526e-03 9.53127589e-03 ... 1.30614491e-04
 1.17834907e-04 1.01266583e-04]",8.5,"[0, 1, 2]",0,0,1,0,0,0
13,12,288.0,51.2314453125,288.0,51.0,1.0,6054.687500000001,11.891612903225806,12,10732881.189285574,19807.968241139966,0.9256810113575278,452380.37109374994,4.283167151569978,11688239.398151113,"[0, 0, 0]","[452380.37109374994, 355297.8515625, 164758.30078124997]",0.06364835796408408,15.84,6.9e-05,683.5937500000001,27636.718750000004,26953.125000000004,12109.375000000002,0,1855.4687500000002,2.373022153694051,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.12863886e-32 3.38716823e-03 5.45842432e-03 ... 4.08938094e-05
 3.43816907e-05 2.70791002e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
13,13,288.0,50.25998306274414,288.0,50.0,1.0,5908.203125000001,12.186446280991733,12,10873512.767995864,15873.24512566187,0.8677925109797187,498706.05468749994,2.5890972522742866,8850848.523943404,"[0, 0, 0]","[498706.05468749994, 295678.7109375, 203833.00781250003]",0.06643900567493302,15.552,6.6e-05,390.62500000000006,37011.71875000001,36621.09375000001,11816.406250000002,0,1757.8125000000002,1.6254923601812918,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.64661425e-32 1.36456567e-03 2.21167066e-03 ... 1.87809776e-05
 2.55514031e-05 3.35632263e-05]",8.5,"[0, 1, 2]",0,0,1,0,0,0
13,14,288.0,49.258487701416016,288.0,49.0,1.0,14990.234375000002,4.803127035830618,12,8790886.039446829,14109.191805145014,0.8589455595535218,435461.42578124994,1.2870875054414572,8690728.482329309,"[0, 0, 0]","[435461.42578124994, 337170.41015625, 177648.92578125003]",0.0761193852658347,15.623999999999999,6.4e-05,1025.3906250000002,28759.765625000004,27734.375000000004,29980.468750000004,0,97.65625000000001,1.3195736922109842,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.00663760e-33 2.62354731e-04 4.28846379e-04 ... 3.23939597e-05
 1.86063465e-05 9.28894306e-06]",8.5,"[0, 1, 2]",0,0,1,0,0,0
13,15,288.0,48.245384216308594,288.0,48.0,1.0,6835.937500000001,10.532571428571426,12,4143257.39797004,11617.485941829313,0.8945468857064084,254992.67578124994,0.6250238660139587,6247565.960996974,"[0, 0, 0]","[254992.67578124994, 133337.40234375003, 109973.14453124996]",0.057880281622844705,15.696000000000002,6.8e-05,781.2500000000001,26660.156250000004,25878.906250000004,13671.875000000002,0,97.65625000000001,1.1836375533807137,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.67970654e-35 9.72174940e-06 1.47227361e-05 ... 1.42267317e-05
 9.42035089e-06 5.11597613e-06]",8.5,"[0, 1, 2]",0,0,1,0,0,0
13,16,288.0,47.213932037353516,288.0,47.0,1.0,7128.906250000001,10.09972602739726,12,11675190.22902805,20309.776769966393,1.0,498706.05468749994,1.9419067727954833,10247422.673208725,"[0, 0, 0]","[498706.05468749994, 209875.48828125003, 120043.94531249996]",0.1009389675920918,16.848,7e-05,830.0781250000001,28076.171875000004,27246.093750000004,14257.812500000002,0,97.65625000000001,2.5728618453936427,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.46058222e-32 1.91129896e-05 4.23983959e-05 ... 1.36852727e-05
 2.62857139e-05 4.10700595e-05]",8.5,"[0, 1, 2]",1,0,1,0,0,0
